packet_id	source_lane	signal_id	queue_id	review_status	promotion_readiness	reviewed_core_posture	obscure_ai_posture	dedupe_status	source_cluster_key	cluster_size	source_url_or_locator	normalized_source_url	source_host	source_name	language_reviewed	review_priority	shards	queries	hardening_gate	hardening_priority	source_path	source_line	title_or_snippet	claim_ceiling	next_action	required_before_reviewed_core	required_before_obscure_ai	forbidden_overread
RCPP-00966	bulk_named_source_autoresolve	LIMEN-SIGNAL-72ACB064A218BD7B		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-countryLegislation-latest.jsonl	235	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00967	bulk_named_source_autoresolve	LIMEN-SIGNAL-73AFC079C48DA159		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	215	History JSON points toward an underlying source route but does not expose a named reviewable surface here.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00968	bulk_named_source_autoresolve	LIMEN-SIGNAL-752BFBDBF9AA360C		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	265	History JSON points toward an underlying legislative source but does not expose a named reviewable surface here.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00969	bulk_named_source_autoresolve	LIMEN-SIGNAL-7946B3AA342D604C		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	2	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00970	bulk_named_source_autoresolve	LIMEN-SIGNAL-7E59D7C98466115F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-latest.jsonl	10	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00971	bulk_named_source_autoresolve	LIMEN-SIGNAL-7FE306BCD36E5ACF		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	95	Local row is a proxy or wrapper that points toward a source family but does not itself expose a named reviewable surface.	proxy indication only; no direct-source claim until a named surface is extracted	extract named direct source from local metadata	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00972	bulk_named_source_autoresolve	LIMEN-SIGNAL-81E284B7A97ABF41		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	8	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00973	bulk_named_source_autoresolve	LIMEN-SIGNAL-84D7AB0F26FFE5C0		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	30	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00974	bulk_named_source_autoresolve	LIMEN-SIGNAL-8B58DBBC54D53BEF		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	96	History wrapper names OECD.AI Policy Observatory but is not itself the direct source surface.	Extraction of the named source only.	Extract the canonical OECD.AI surface before review.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00975	bulk_named_source_autoresolve	LIMEN-SIGNAL-8BE66A77B1378049		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	78	History wrapper names an NCSL database but is not the direct reviewable source row.	Named source extraction only.	Extract the canonical NCSL source surface before review.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00976	bulk_named_source_autoresolve	LIMEN-SIGNAL-8F234E936454D42F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	10	Local row is a wrapper/proxy that points toward a source but does not expose a named reviewable surface yet.	only that a source-adjacent artifact exists locally; direct source still unresolved	extract named direct source from local wrapper	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00977	bulk_named_source_autoresolve	LIMEN-SIGNAL-8F7FCA3E02495E8D		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	249	Local row is a wrapper/proxy that points toward a source but does not expose a named reviewable surface yet.	only that a source-adjacent artifact exists locally; direct source still unresolved	extract named direct source from local wrapper	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00978	bulk_named_source_autoresolve	LIMEN-SIGNAL-913C2F89AC21796D		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	22	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00979	bulk_named_source_autoresolve	LIMEN-SIGNAL-913FC1295285BD13		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	10	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00980	bulk_named_source_autoresolve	LIMEN-SIGNAL-9485FDA94DF554B0		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	44	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00981	bulk_named_source_autoresolve	LIMEN-SIGNAL-94E5458FD8B864AF		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	231	Adjacent metadata points toward an underlying source, but no named reviewable direct surface is exposed yet.	name underlying source before review	extract named source and reopen only if found	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00982	bulk_named_source_autoresolve	LIMEN-SIGNAL-9513A8FA8200A840		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	56	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00983	bulk_named_source_autoresolve	LIMEN-SIGNAL-981D4D4955F82A98		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P2_article_relevance_review	public-sector	procurement AI			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-facts-latest.jsonl	498	Local metadata does not yet expose a concrete reviewable source surface.	Only unresolved source-direction may be claimed from this row.	extract a named direct source from local metadata first	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00984	bulk_named_source_autoresolve	LIMEN-SIGNAL-A9481CCCF4894DF4		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	3	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00985	bulk_named_source_autoresolve	LIMEN-SIGNAL-A9B371450C62A874		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	20	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00986	bulk_named_source_autoresolve	LIMEN-SIGNAL-B54EF4750761908D		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl	147	Governance-monitor history row is a wrapper and does not expose a named sandbox source.	needs named direct source before review	extract named direct source from local context	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00987	bulk_named_source_autoresolve	LIMEN-SIGNAL-BC5E4801D16BBE9A		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	79	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00988	bulk_named_source_autoresolve	LIMEN-SIGNAL-C18FC151F4068914		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	62	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00989	bulk_named_source_autoresolve	LIMEN-SIGNAL-C1D60922253434D9		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	65	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00990	bulk_named_source_autoresolve	LIMEN-SIGNAL-C2D01B7E8809987B		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	health-finance-education	AI hiring			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	46	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00991	bulk_named_source_autoresolve	LIMEN-SIGNAL-C361E8B8163579F2		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	78	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00992	bulk_named_source_autoresolve	LIMEN-SIGNAL-C47D7D91B3EB5CEF		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	41	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00993	bulk_named_source_autoresolve	LIMEN-SIGNAL-C4C108B8BE48D678		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://doi.org/10.5281/zenodo.20489506	91	https://doi.org/10.5281/zenodo.20489506	https://doi.org/10.5281/zenodo.20489506	doi.org	doi.org		P3_candidate_review	identity-provenance	deepfake			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	85	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
