queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-00311	LIMEN-SIGNAL-18382C50C9F2B263	parent_source_wrapper		GovChat South Africa public-service WhatsApp/app platform	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2498-2512	Source-pack entry lists target evidence categories but no parent URL.	named source not yet extracted	human source-resolution needed	20260616T120931Z-lane6-bf8043a2	P2_article_relevance_review	wrapper_or_proxy	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2508
BPSE-00333	LIMEN-SIGNAL-1BC2DDE710A2CBD9	parent_source_wrapper		lane-09 country local legislation comparison manifest	lane-09-country-local-legislation-comparison.manifest.json:1-36	Lane manifest contains broad queries and output paths, not a selected parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	human choose one parent source from wrapper/source bundle before direct-source review	20260616T121011Z-lane12-bba4b780	P2_article_relevance_review	metadata_wrapper	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-09-country-local-legislation-comparison.manifest.json	19
BPSE-00334	LIMEN-SIGNAL-1BCA80FDBE7089CE	parent_source_wrapper		Mozambique I03 sandbox source bundle	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:128; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:427-428	Matrix row is supported by multiple local source-refresh parents (INTIC AI sandbox support and Bank of Mozambique sandbox); human must choose source.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	human choose one parent source from wrapper/source bundle before direct-source review	20260616T121011Z-lane12-bba4b780	P2_article_relevance_review	country_queue_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	128
BPSE-00352	LIMEN-SIGNAL-1DDC44F88191CD1E	parent_source_wrapper		Azerbaijan country-index source examples	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:59	Country-index row lists multiple source examples but no stable URL in the row; local candidates are multiple technical leads.	wrapper only; no AI procurement parent source selected	human choose among source-pack leads or run targeted procurement-source extraction	20260616T121104Z-lane7-49f10d41	P2_article_relevance_review	source_pack_or_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	59
BPSE-00355	LIMEN-SIGNAL-1DF32599AFF52344	parent_source_wrapper		Israel research-queue/source-pack target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:6 and PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv:570-575	Israel target row and source-pack expose multiple AI/government leads but no specific sandbox parent source.	wrapper only; no sandbox parent source selected	human choose Israel sandbox/procurement source if present	20260616T121104Z-lane7-49f10d41	P2_article_relevance_review	source_pack_or_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	6
BPSE-00357	LIMEN-SIGNAL-1E2B99879C093483	parent_source_wrapper		KY/PY/GY follow-up instruction	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md:189	Summary line names three countries and search tasks, not a concrete parent source URL.	follow-up wrapper only	human split KY/PY/GY into concrete source searches	20260616T121104Z-lane7-49f10d41	P2_article_relevance_review	source_pack_or_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md	189
BPSE-00360	LIMEN-SIGNAL-1EBF138D066AC192	parent_source_wrapper		Indicator-specific I03 sandbox follow-up note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md:192	Summary note is an instruction to distinguish sandbox types, not a parent source.	process instruction only; no source URL	human apply to concrete country/source rows	20260616T121104Z-lane7-49f10d41	P2_article_relevance_review	source_pack_or_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md	192
BPSE-00362	LIMEN-SIGNAL-1F03145451D27C3B	parent_source_wrapper		Ghana source-hardening summary row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv:15	Derived summary cites multiple Ghana official/source surfaces but exposes no single URL.	wrapper-level only; no direct-source or score claim	human choose/directly verify the Ghana parent source from underlying hardening materials	20260616T121108Z-lane9-ea6b0aa7	P2_article_relevance_review	source_pack_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv	15
BPSE-00365	LIMEN-SIGNAL-1F60EAC369AAE7E0	parent_source_wrapper		France I03 source-hardening delta	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:34	Score delta names CNIL sandbox evidence and checked sources but provides no concrete URL.	wrapper-level only; no formal AI-sandbox designation claim	human choose/directly verify the CNIL/sandbox parent source from underlying materials	20260616T121108Z-lane9-ea6b0aa7	P2_article_relevance_review	source_pack_or_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv	34
BPSE-00367	LIMEN-SIGNAL-1FD9639FF289AF62	parent_source_wrapper		Albania country matrix source examples	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:110	Matrix row lists multiple source examples by name only and no URLs.	matrix/profile wrapper only	human choose one named source and locate URL in underlying local source pack if available	20260616T121108Z-lane9-ea6b0aa7	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	110
BPSE-00383	LIMEN-SIGNAL-2362FBA5F4799FFA	parent_source_wrapper		Norway I05 source-hardening delta	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:126	Delta names Digdir AI-use overview and data.norge endpoint but gives no concrete URL.	wrapper-level only; do not overclaim mandatory register	human choose/directly verify Digdir or data.norge parent source from underlying materials	20260616T121108Z-lane9-ea6b0aa7	P2_article_relevance_review	wrapper_or_index	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv	126
BPSE-00385	LIMEN-SIGNAL-238FDAC572DE1197	parent_source_wrapper		PALLAS observability research queue row for Jersey	OBSERVABILITY_RESEARCH_QUEUE.csv line 10	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	wrapper_or_index	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	10
BPSE-00386	LIMEN-SIGNAL-23D9C25CE291F826	parent_source_wrapper		PALLAS observability research queue row for Jordan	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 37	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	wrapper_or_index	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	37
BPSE-00387	LIMEN-SIGNAL-24657E6AB8C91A11	parent_source_wrapper		PALLAS observability research queue row for Saint Helena, Ascension and Tristan da Cunha	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 72	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	wrapper_or_index	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	72
BPSE-00390	LIMEN-SIGNAL-2482F7E74027AD84	parent_source_wrapper		Google DeepMind AlphaEvolve manifest target-evidence entry	v02-coverage-gap-sprint.manifest.json line 2884	Manifest entry names target evidence categories but no concrete parent URL.	agent-manifest wrapper only; no source-surface claim	choose a specific public evidence source for the named agent	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	atlas_or_index_wrapper	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2884
BPSE-00392	LIMEN-SIGNAL-2523CBE09FA1B7D7	parent_source_wrapper		NTRA DigiPalika AI Informative System manifest target-evidence entry	v02-coverage-gap-sprint.manifest.json line 2491	Manifest entry names target evidence categories but no concrete parent URL.	agent-manifest wrapper only; no source-surface claim	choose a specific public evidence source for the named agent	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	atlas_or_index_wrapper	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2491
BPSE-00395	LIMEN-SIGNAL-25715DBA1F82E2ED	parent_source_wrapper		Federated States of Micronesia I10 score-delta/source-refresh wrapper	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv line 421; PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv lines 142-144	Score-delta row points to multiple general audit/records/RMS parent sources; human choice needed.	general evidence-lifecycle context only; no AI lifecycle finding	choose one FM I10 source-refresh parent if review continues	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	source_pack_proxy_candidate	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	421
BPSE-00396	LIMEN-SIGNAL-259DDBAC2CFBC844	parent_source_wrapper		PALLAS observability research queue row for Gibraltar	OBSERVABILITY_RESEARCH_QUEUE.csv line 58	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	58
BPSE-00398	LIMEN-SIGNAL-26116BAEA06F9C9C	parent_source_wrapper		PALLAS observability research queue row for Sao Tome and Principe	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 74	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	74
BPSE-00399	LIMEN-SIGNAL-28966F34C6E59261	parent_source_wrapper		PALLAS observability research queue row for Tajikistan	OBSERVABILITY_RESEARCH_QUEUE.csv line 28	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	28
BPSE-00400	LIMEN-SIGNAL-28DAF0020D76BB9D	parent_source_wrapper		PALLAS observability research queue row for Gibraltar	OBSERVABILITY_RESEARCH_QUEUE.csv line 58	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	58
BPSE-00401	LIMEN-SIGNAL-28F1473D5D069CBF	parent_source_wrapper		PALLAS observability research queue row for French Guiana	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 11	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	11
BPSE-00402	LIMEN-SIGNAL-2A09909857FA6B5A	parent_source_wrapper		PALLAS observability research queue row for Benin	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 47	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	47
BPSE-00403	LIMEN-SIGNAL-2A5A21AA82799D44	parent_source_wrapper		PALLAS observability research queue row for Niue	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 68	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	research_queue_topic	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	68
BPSE-00405	LIMEN-SIGNAL-2C6344AA8333FBBF	parent_source_wrapper		PALLAS observability research queue row for Zambia	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv line 83	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	country_or_source_pack_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	83
BPSE-00406	LIMEN-SIGNAL-2C8BC669D1681BEE	parent_source_wrapper		PALLAS observability research queue row for Christmas Island	OBSERVABILITY_RESEARCH_QUEUE.csv line 91	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	country_or_source_pack_proxy	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	91
BPSE-00408	LIMEN-SIGNAL-2CBCD8A0EB1EE9C5	parent_source_wrapper		PALLAS observability research queue row for India	OBSERVABILITY_RESEARCH_QUEUE.csv line 8	Queue row lists multiple topical source targets but no concrete parent URL.	processing-state wrapper only; no direct-source claim	choose one named parent source before source review	20260616T121219Z-lane4-ad6d9087	P2_article_relevance_review	country_or_source_pack_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	8
BPSE-00411	LIMEN-SIGNAL-2E6B6C258727BC1E	parent_source_wrapper		Pakistan FBR AI-powered taxpayer facilitation chatbot	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3399-3405	Manifest lists multiple target evidence types and no concrete parent URL.	wrapper only; no direct-source claim	human must choose a specific public source surface	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	wrapper_or_proxy	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3403
BPSE-00415	LIMEN-SIGNAL-2ECA6E6524318DED	parent_source_wrapper		Government website search for algoritme; Dutch public algorithm register search for curacao	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv:7 and PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2169-2170	Curaçao I05 has multiple negative/search candidate surfaces; row does not choose one.	wrapper only; no direct-source claim	human choose one parent surface if needed	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv	7
BPSE-00417	LIMEN-SIGNAL-2F16E59B6708FEEE	parent_source_wrapper		Attorney General's Chambers search/root; SIG ICT Services Digital Strategy 2026-2030	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:87 and PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1646-1647	Solomon Islands hardening row lists multiple source families for I05.	wrapper only; no direct-source claim	human choose one parent surface if needed	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	87
BPSE-00420	LIMEN-SIGNAL-30117C1B9A4E48C7	parent_source_wrapper		Data.gouv.nc - Open Data NC; Juridoc - Documentation juridique de la Nouvelle-Calédonie	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:79 and PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1496-1497	New Caledonia I05 has multiple negative/check surfaces; row does not choose one.	wrapper only; no direct-source claim	human choose one parent surface if needed	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	79
BPSE-00427	LIMEN-SIGNAL-315FEF37917ACEC2	parent_source_wrapper		EUR-Lex AI Act; EU AI Office / Commission implementation guidance	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.csv:3	Verification task names multiple source families and no concrete URL.	wrapper only; no direct-source claim	human choose the exact legal/guidance source URL	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	wrapper_or_proxy	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.csv	3
BPSE-00431	LIMEN-SIGNAL-329BA3EE900606AA	parent_source_wrapper		Government of Niue site root and Gazette Notices; Niue National Digital Strategy 2024-2030	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:143 and PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1552-1553	Niue summary lists several sources and I05 has multiple possible parent surfaces.	wrapper only; no direct-source claim	human choose one parent surface if needed	20260616T121230Z-lane8-d7eec953	P2_article_relevance_review	summary_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	143
BPSE-00440	LIMEN-SIGNAL-34728E7A198D363F	parent_source_wrapper		Estonia-Finland case-study scaffold	PALLAS_GRAND_PROGRAM_RESULTS.md:2044	Internal case-study summary aggregates multiple Estonia/Finland evidence streams and names no single parent-source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	human/source-resolution pass must choose a concrete cited source before review	20260616T121256Z-lane6-35af36d3	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2044
BPSE-00445	LIMEN-SIGNAL-35B19FBF8327BF26	parent_source_wrapper		Fayda Digital ID biometric authentication for social-protection service delivery	v02-gap-sprint.json:2739-2753; global-agent-atlas-facts-v0.1.csv:1015,1188-1189	Gap-sprint row names Fayda but no URL; local source pack has multiple possible parent sources, requiring human selection.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	choose one parent source in a source-resolution pass before review	20260616T121256Z-lane6-35af36d3	P2_article_relevance_review	wrapper_or_proxy	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2749
BPSE-00457	LIMEN-SIGNAL-3A38AA3235B50696	parent_source_wrapper		North Macedonia SAO/PDPA AI audit evidence wrapper	PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv:111	Delta row combines SAO and PDPA evidence; no single canonical parent URL selected.	Wrapper metadata only; no mature lifecycle claim.	Human choose SAO audit or PDPA source row.	20260616T121422Z-lane10-30c4b1f8	P2_article_relevance_review	wrapper_or_proxy_record	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv	111
BPSE-00459	LIMEN-SIGNAL-3AA83B29FE886241	parent_source_wrapper		Estonia/Finland I05 program-results wrapper	PALLAS_GRAND_PROGRAM_RESULTS.md:2102	Program-results row names Kratid, audit-office caution, and Finland register evidence; no single parent chosen.	Wrapper metadata only; no register or coverage finding.	Human choose Kratid, audit caution, or Finland source.	20260616T121422Z-lane10-30c4b1f8	P2_article_relevance_review	wrapper_or_proxy_record	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2102
BPSE-00462	LIMEN-SIGNAL-3B3DF31F20693BB3	parent_source_wrapper		Lithuania observability country-index wrapper	PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:35	Country index row lists warnings/examples but no URL or isolated parent source.	Wrapper metadata only; no direct-source claim.	Extract one Lithuania source from source pack.	20260616T121422Z-lane10-30c4b1f8	P2_article_relevance_review	country_index_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	35
BPSE-00466	LIMEN-SIGNAL-3BEC99D272091C71	parent_source_wrapper		Malta observability country-matrix wrapper	OBSERVABILITY_250_COUNTRY_MATRIX.csv:42	Country matrix row lists multiple source examples and no URL.	Wrapper metadata only; no direct-source claim.	Extract one Malta source from source pack.	20260616T121422Z-lane10-30c4b1f8	P2_article_relevance_review	country_matrix_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	42
BPSE-00476	LIMEN-SIGNAL-3D8BF9A2D2E5393E	parent_source_wrapper		Philippines country-profile source-examples wrapper	OBSERVABILITY_COUNTRY_PROFILES.md:1580	Country profile lists multiple source examples and no URL.	Wrapper metadata only; no direct-source claim.	Human choose NAISR, NPC, or BSP sandbox source.	20260616T121422Z-lane10-30c4b1f8	P2_article_relevance_review	multi_source_examples	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1580
BPSE-00481	LIMEN-SIGNAL-407594FD2F67BFDD	parent_source_wrapper		Retraction Watch	input.tsv line 2; source-family-cause-counts-v01-strict-window-20260522T160305Z.csv line 11	Source-family aggregate names Retraction Watch but no concrete public record URL is exposed.	source-family aggregate only; no case/page claim	human reviewer must choose an original Retraction Watch/public-record surface before review	20260616T121536Z-lane2-70d376a7	P2_article_relevance_review	wrapper_or_index	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-20260522T160305Z.csv	11
BPSE-00482	LIMEN-SIGNAL-40A5ABF6A7A25C1E	parent_source_wrapper		Bank of Mozambique; INTIC	input.tsv line 3; PALLAS_SECOND_PASS_SCORE_CHANGES.csv line 54; PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv lines 257-258	Score summary maps to multiple local source-refresh URLs, so no single parent source is selected.	multiple candidate source URLs only; no sandbox maturity claim	human reviewer choose between Bank of Mozambique sandbox page and INTIC AI sandbox support source	20260616T121536Z-lane2-70d376a7	P2_article_relevance_review	wrapper_or_index	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	54
BPSE-00483	LIMEN-SIGNAL-40B3B9D27B8AB3F6	parent_source_wrapper		Luxembourg Government; Chambre des Deputes	input.tsv line 4; PALLAS_SECOND_PASS_SCORE_CHANGES.csv line 289; PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv lines 249-251	Score summary bundles AI Strategy, dossier 8476, CNPD/LIST sandbox references, and needs source choice.	multiple candidate source URLs only; no operational sandbox claim	human reviewer choose strategy PDF, dossier 8476, or other sandbox parent surface	20260616T121536Z-lane2-70d376a7	P2_article_relevance_review	wrapper_or_index	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	289
BPSE-00500	LIMEN-SIGNAL-44B60B43346FE34C	parent_source_wrapper		France procurement dataset; Paris algorithm register	input.tsv line 21; source-pair-expansion-appendix-mini-table-v0.1.csv line 4	Appendix row is a cross-level comparator/source-pair wrapper and does not give a concrete current parent URL.	comparator wrapper only; no count-bearing pair or France-wide claim	human reviewer must choose current official procurement/register parent surfaces	20260616T121536Z-lane2-70d376a7	P2_article_relevance_review	source_pack_or_proxy	public-sector	algorithm register	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/source-pair-expansion-appendix-mini-table-v0.1.csv	4
BPSE-00533	LIMEN-SIGNAL-4C9007A0C79EE07C	parent_source_wrapper		Finland national algorithm/AI register check	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md:152	case-study action item contrasts national register with Helsinki/sectoral examples; parent choice required	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	human select one parent source from local wrapper/source-pack	20260616T121605Z-lane9-e52ae63e	P2_article_relevance_review	proxy_or_wrapper_surface	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md	152
BPSE-00535	LIMEN-SIGNAL-4CD8327698A55253	parent_source_wrapper		Korea Public Data Portal / AI Hub evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:100	delta row names multiple portal classes/sources; no single parent URL selected	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	human select one parent source from local wrapper/source-pack	20260616T121605Z-lane9-e52ae63e	P2_article_relevance_review	country_score_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv	100
