row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01166	LIMEN-SIGNAL-A36EBB887D3709E7	url_extracted	https://www.fiji.gov.fj/Search?searchtext=artificial%20intelligence%20act	www.fiji.gov.fj	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34690	explicit http(s) URL recovered from local row/context	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01167	LIMEN-SIGNAL-AA6AA8DA4F306C0F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:160	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01168	LIMEN-SIGNAL-AB0D8270612FD265	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:736	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no policy inference	parent_source_extraction_or_hold
SRPH-01169	LIMEN-SIGNAL-AEAAA91598D512A2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv:124	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01170	LIMEN-SIGNAL-AFB2D8406B596D5E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2168	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01171	LIMEN-SIGNAL-AFFE8FA3FE54A6B5	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/stablecoins-cohort	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1588	local HTML exposes canonical URL plus relative href	Existence of named source surface only	source_surface_review_only_no_case_promotion
SRPH-01172	LIMEN-SIGNAL-B4308AABF1AFB0BE	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1525	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01173	LIMEN-SIGNAL-B4BDE505C23E6EF1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv:54	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only from local metadata/files	parent_source_extraction_or_hold
SRPH-01174	LIMEN-SIGNAL-B657E9F5D7CA4C58	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:133	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01175	LIMEN-SIGNAL-B668520F3DD919E2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1304	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01176	LIMEN-SIGNAL-B6C19AE3D7DABB73	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1092	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01177	LIMEN-SIGNAL-B748924A6DE6DF41	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:245	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01178	LIMEN-SIGNAL-B7D7C0D843A4348F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:678	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01179	LIMEN-SIGNAL-B8AD7A7E66C723DC	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1328	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01180	LIMEN-SIGNAL-1D1670C0B0A3258E	url_extracted	https://www.opal.pr.gov/informes/informe-2026-220-ps-731/	OPAL fiscal report on P. del S. 731 AI public procurement bill	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv:170	Local source-refresh row explicitly gives OPAL report URL.	existence of the named proposal surface only; not an operational-register claim	Use named URL for proposal-level source-surface hardening only.
SRPH-01181	LIMEN-SIGNAL-286DD1C4B8F749A7	url_extracted	https://ai.hel.fi/en/	City of Helsinki AI Register	/srv/tyche/projects/public-ai-registry/sources/sources.md:10	Local public-ai-registry source ledger explicitly gives Helsinki AI Register URL.	bounded source-surface existence only	Use named URL for bounded source-surface hardening only.
SRPH-01182	LIMEN-SIGNAL-2D3329BB3621A6E0	url_extracted	https://sdaia.gov.sa/en/SDAIA/about/Documents/National-Data-Governance-Policies.pdf	National Data Governance Policies - SDAIA	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv:1044-1045	Adjacent local source-candidate row explicitly gives SDAIA National Data Governance Policies PDF URL.	source-surface existence only	Use named PDF URL for bounded source-surface hardening only.
SRPH-01183	LIMEN-SIGNAL-40B49F05F4204101	url_extracted	https://www.gob.pe/institucion/pcm/informes-publicaciones/6879780-catalogo-de-aplicaciones-con-inteligencia-artificial-en-el-estado-peruano	Catálogo de Aplicaciones con Inteligencia Artificial en el Estado Peruano	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv:252	Local source-refresh row explicitly gives PCM catalog URL.	source-surface existence only	Use named URL for bounded source-surface hardening only; do not treat as formal algorithm-register proof.
SRPH-01184	LIMEN-SIGNAL-42EAE08399A9345B	url_extracted	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	AESIA 07 Data and Data Governance Guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:8	Local AESIA guide link list maps the text file to explicit PDF URL.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Use named PDF URL for bounded source-surface hardening only.
SRPH-01185	LIMEN-SIGNAL-5DEAF6AEE8B637BB	url_extracted	https://aesia.digital.gob.es/storage/media/16-checklist-manual-for-requirements-guidelines.pdf	AESIA checklist manual for requirements guidelines	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:17; source text line 79	AESIA sidecar link list explicitly maps the local checklist manual text to this PDF URL.	surface existence only	Use extracted official PDF URL for bounded source-surface hardening only.
SRPH-01186	LIMEN-SIGNAL-690EADDA21635B49	url_extracted	https://aesia.digital.gob.es/storage/media/16-checklist-manual-for-requirements-guidelines.pdf	AESIA checklist manual for requirements guidelines	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:17; source text line 26	Same local AESIA manual row resolves through the explicit guides link list.	bounded existence/relevance of source surface only	Use extracted official PDF URL for bounded source-surface hardening only.
SRPH-01187	LIMEN-SIGNAL-76BDC1A06C9C273E	url_extracted	https://algoritmeregister.amsterdam.nl/en/ai-register/	Amsterdam Algorithm Register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:3208-3210	Seed metadata explicitly contains the Amsterdam Algorithm Register URL beside the title.	Surface existence/posture only from local metadata.	Use URL as source-surface anchor; do not infer register completeness.
SRPH-01188	LIMEN-SIGNAL-7B9B07711C68EED2	url_extracted	https://aesia.digital.gob.es/storage/media/09-accuracy-guideline.pdf	AESIA accuracy guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:10; source text line 398	AESIA sidecar link list explicitly maps the local accuracy guideline text to this PDF URL.	source-surface existence only; no incident/compliance/safety inference	Use extracted official PDF URL for bounded source-surface hardening only.
SRPH-01189	LIMEN-SIGNAL-7FC6615927D8DA5B	url_extracted	https://www.bk.admin.ch/dam/bk/de/dokumente/dti/themen/ki/EN/Project%20database%20march%202026.csv.download.csv/Project%20database%20march%202026.csv	Project database March 2026	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3781	Swiss source-refresh ledger explicitly names the March 2026 project database and its CSV URL.	bounded source-surface existence review only; no truth/legal/compliance inference.	Use CSV URL as project-inventory source; do not recode as statutory algorithm register.
SRPH-01190	LIMEN-SIGNAL-84BFA156DD9FC105	url_extracted	https://bosa.belgium.be/fr/AI4Belgium/observatoire	Observatoire de l’IA et des nouvelles technologies digitales	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:103	Belgium source-refresh row explicitly names the AI4Belgium observatory/cartography and URL.	source posture only	Use observatory URL as partial inventory surface; do not infer full register status.
SRPH-01191	LIMEN-SIGNAL-8725A1D03DCF12B9	url_extracted	https://www.bk.admin.ch/dam/bk/de/dokumente/dti/themen/ki/EN/Project%20database%20march%202026.csv.download.csv/Project%20database%20march%202026.csv	Project database March 2026	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:26	Swiss sprint source-refresh row explicitly names the March 2026 project database and its CSV URL.	bounded source-surface existence/posture only	Use CSV URL as project-inventory source; do not recode as statutory algorithm register.
SRPH-01192	LIMEN-SIGNAL-98B92BD287C24548	url_extracted	https://zip.com/ai	AI Agents for Procurement | Zip AI Automation	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json:27321-27323	Local fact record contains source_title, source_type, and explicit source_url.	existence of named source surface only	Use provider URL as source-surface anchor only; do not infer deployment truth or prevalence.
SRPH-01193	LIMEN-SIGNAL-A5B51B90C9E2BB29	url_extracted	https://www.tbs-sct.canada.ca/pol/doc-eng.aspx?id=32592	Canada Directive on Automated Decision-Making	/srv/tyche/projects/public-ai-registry/sources/sources.md:15; data/assessment-tool-comparator-v0.4.csv:2	Public AI registry source ledger explicitly records CA-DADM-2025 with the TBS directive URL.	source-surface existence only	Use directive URL as policy comparator; do not count as active register disclosure.
SRPH-01194	LIMEN-SIGNAL-AA411BADC45EBD55	url_extracted	https://www.et.gr/api/DownloadFeksApi/?fek_pdf=20220100146	Law 4961/2022 Article 7: obligations of AI system contractors	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv:152	Greece source-refresh row explicitly maps Official Gazette Article 7 to the Gazette PDF API URL.	must resolve direct public source before promotion	Use Gazette URL as statutory source anchor; do not infer procurement assurance maturity.
SRPH-01195	LIMEN-SIGNAL-B8518F00DD3A1B86	url_extracted	https://www.canada.ca/en/government/system/digital-government/digital-government-innovations/responsible-use-ai/guide-scope-directive-automated-decision-making.html	Directive on Automated Decision-Making	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/country-legislation.json:790-807	Country legislation record names the directive and lists its explicit source URL.	surface existence and title only	Use source URL as policy surface only; do not infer legal compliance or active-register status.
SRPH-01239	LIMEN-SIGNAL-07E5DD794EF81E6F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.2.csv:3	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/posture only	parent_source_extraction_or_hold
SRPH-01240	LIMEN-SIGNAL-0BA7959EECA3B925	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2290	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01241	LIMEN-SIGNAL-0F7E87670E78AA4B	url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	eur-lex.europa.eu	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:29047	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01242	LIMEN-SIGNAL-29B36682FAEAC2F2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1591	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01243	LIMEN-SIGNAL-2CA269296FDE4597	url_extracted	https://www.indiacode.nic.in/indiacode/handle/123456789/22037?view_type=browse	www.indiacode.nic.in	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z:4436	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01244	LIMEN-SIGNAL-33FDC4399AB524B7	url_extracted	https://eur-lex.europa.eu/eli/reg/2016/679/oj/eng	eur-lex.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/b7/b70dd85399aee62844e380d6.html:10347	local HTML exposes canonical/og URL	source-surface existence only; no legality or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01245	LIMEN-SIGNAL-68E50BE96E50A491	source_path_is_snapshot_only			/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-012/kz-long-tail-queue-card-v0.1.json:102	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source posture only	parent_source_extraction_or_hold
SRPH-01246	LIMEN-SIGNAL-69A8157EC75623CB	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1690	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01247	LIMEN-SIGNAL-B6D8BDBFC3C466C4	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:853	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01248	LIMEN-SIGNAL-B7D5123169256B48	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1428	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01249	LIMEN-SIGNAL-BA0359589CBE748D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:37	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that this named source surface exists locally for bounded source-surface review.	parent_source_extraction_or_hold
SRPH-01250	LIMEN-SIGNAL-C6D78A2FB864A5BA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2388	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01251	LIMEN-SIGNAL-C9D152CAF4DACFB0	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z:3249	explicit http(s) URL recovered from local row/context	surface existence only; no legality, safety, prevalence, or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01252	LIMEN-SIGNAL-CB674E89EB693AE8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1232	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01253	LIMEN-SIGNAL-D42B8D187D13CBE1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:1020	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01254	LIMEN-SIGNAL-D5F102BE2ACCB374	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1562	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01255	LIMEN-SIGNAL-D9A97C627EF0E81C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv:121	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Source-surface existence/posture only.	parent_source_extraction_or_hold
SRPH-01256	LIMEN-SIGNAL-DFB4FD88978D2203	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1262	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01257	LIMEN-SIGNAL-E2EDA28956E9532E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1623	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01258	LIMEN-SIGNAL-E33723CDC68BC7C4	url_extracted	https://www.secp.gov.pk/regulatory-sandbox/	www.secp.gov.pk	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:23063	explicit http(s) URL recovered from local row/context	source-surface existence/posture only; no AI-specificity, legality, deployment, prevalence, or compliance claim	source_surface_review_only_no_case_promotion
SRPH-01259	LIMEN-SIGNAL-E6716CDF842E586C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2258	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01260	LIMEN-SIGNAL-EA2C55B913D3B0E8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1800	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01261	LIMEN-SIGNAL-ED09223D09B5146A	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1740	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01262	LIMEN-SIGNAL-EA2C55B913D3B0E8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1800	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01263	LIMEN-SIGNAL-ED09223D09B5146A	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1740	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01264	LIMEN-SIGNAL-E4DEF6213A32AED8	url_extracted	https://www.iaac-aeic.gc.ca/050/evaluations?culture=en-CA	www.iaac-aeic.gc.ca	/srv/tyche/projects/public-ai-registry/data/canada-ai-register-raw-v0.1.csv:387	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth, legality, safety, compliance, prevalence, or deployment inference	source_surface_review_only_no_case_promotion
SRPH-01265	LIMEN-SIGNAL-E6716CDF842E586C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2258	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01266	LIMEN-SIGNAL-EA2C55B913D3B0E8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1800	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01326	LIMEN-SIGNAL-C715F61029552DBA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:32	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no maturity or effectiveness inference	parent_source_extraction_or_hold
SRPH-01327	LIMEN-SIGNAL-CAE72D537A52D086	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/source-role-vocabulary-v0.2.csv:8	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no legality, safety, prevalence, or compliance inference	parent_source_extraction_or_hold
SRPH-01328	LIMEN-SIGNAL-CBBED70384559077	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt:3035	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Names a bounded direct source surface only; no substantive claim.	parent_source_extraction_or_hold
SRPH-01329	LIMEN-SIGNAL-CE3F53A8D659BA5F	source_path_is_snapshot_only			/srv/tyche/gaia/tyche-research-vault/policies/ai-coauthorship-disclosure-v0.1.md:30	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01330	LIMEN-SIGNAL-FCD3A173B06188C7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:310	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01331	LIMEN-SIGNAL-CBBED70384559077	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt:3035	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Names a bounded direct source surface only; no substantive claim.	parent_source_extraction_or_hold
SRPH-01332	LIMEN-SIGNAL-CE3F53A8D659BA5F	source_path_is_snapshot_only			/srv/tyche/gaia/tyche-research-vault/policies/ai-coauthorship-disclosure-v0.1.md:30	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01333	LIMEN-SIGNAL-FCD3A173B06188C7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:310	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01334	LIMEN-SIGNAL-B884468A9C7A1E90	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv:159	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no incident/compliance/prevalence claim	parent_source_extraction_or_hold
SRPH-01335	LIMEN-SIGNAL-C089E962481209BF	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:307	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence and source posture only from local metadata; no broader inference.	parent_source_extraction_or_hold
SRPH-01336	LIMEN-SIGNAL-C6E91F94CF27EBF9	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1273	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01556	LIMEN-SIGNAL-0AE457727762EDF0	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/data/pilot/register-records-v0.1.csv:6	local row is a wrapper/cache lead; no explicit original public URL recovered locally	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	parent_source_extraction_or_hold
SRPH-01557	LIMEN-SIGNAL-0D226065942FB775	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:59	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01558	LIMEN-SIGNAL-2AC747FE59F8B96F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-direct-row-packet-v0.1.csv:3	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/posture only	parent_source_extraction_or_hold
SRPH-01559	LIMEN-SIGNAL-2C950F0E426742C2	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:33	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
