signal_id	autoresolve_status	extracted_source_url	evidence_location	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
LIMEN-SIGNAL-14D0E9C084ECE359	url_found_near_source_line	https://developers.sber.ru/docs/ru/gigachat/api/function-calling	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl:73-89	source_document_wrapper	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl	81	Source-document metadata points toward an Anthropic source but does not name a reviewable document surface here.	underlying source naming only	extract the named vendor/advisory source from local metadata
LIMEN-SIGNAL-159ECFE408EC385E	url_found_near_source_line	https://easychair.org/conferences2/submitted?a=36956181&submission=7709863	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-tests-v0.2.2.json:56-72	legal_claim_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-tests-v0.2.2.json	64	Claim-support test names AI Act Article 57 but the local row is still a derived claim wrapper.	underlying source naming only	extract the official legal text surface from local claim-support metadata
LIMEN-SIGNAL-15C691EC427E7C89	url_found_near_source_line	https://manus.im/blog/deep-dive-gmail-gcal-connector	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-123-20260603T0448/source_documents.jsonl:194-210	source_document_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-123-20260603T0448/source_documents.jsonl	202	Source-document metadata points toward an OECD source but does not name a reviewable document surface here.	underlying source naming only	extract the named institutional source from local metadata
LIMEN-SIGNAL-162F381CF227170B	url_found_near_source_line	https://docs.replit.com/references/agent/overview	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl:134-150	source_document_wrapper	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl	142	Source-document metadata points toward a Stripe source but does not name a reviewable document surface here.	underlying source naming only	extract the named vendor/advisory source from local metadata
LIMEN-SIGNAL-1698DCDF74EFD157	url_found_near_source_line	https://www.uscis.gov/tools/meet-emma-our-virtual-assistant	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/data/pallas_gaia_agent_observability_stress_test.csv:35-51	adjacent_institution_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/data/pallas_gaia_agent_observability_stress_test.csv	43	Stress-test row names institutions and support context but not one reviewable source surface.	adjacent institutional mention only	extract the exact named source surface first
LIMEN-SIGNAL-17001923727FA38C	url_found_near_source_line	https://niger.opendataforafrica.org/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:50-66	hardening_summary	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	58	Hardening summary discusses replaced weak anchors but does not expose the concrete source here.	summary note only from local hardening report	extract the named source surface first
LIMEN-SIGNAL-1751FA3567756606	url_found_near_source_line	https://www.traficom.fi/en/ai-regulation	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FINLAND_SOURCE_REFRESH.md:66-82	url_bundle_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FINLAND_SOURCE_REFRESH.md	74	Digest lists checked URLs and themes but not one resolved reviewable source surface here.	URL bundle only from local digest	extract the exact named source page first
LIMEN-SIGNAL-179DE471CD025148	url_found_near_source_line	https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2338-2023	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-brazil-latest.jsonl:1-16	summary_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-brazil-latest.jsonl	8	Country-role summary describes gaps but does not expose one named source surface.	summary note only from local board JSON	extract the named official source first
LIMEN-SIGNAL-17B66F46A86096E8	url_found_near_source_line	https://doi.org/10.1787/f1498c02-en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl:305-321	research_queue_prompt	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	313	Research queue row lists Qatar search themes but no concrete source surface.	query prompt only from local queue	extract named procurement source first
LIMEN-SIGNAL-180E81E528F65683	url_found_near_source_line	https://www.gov.br/anpd/pt-br/assuntos/noticias/publicado-edital-para-participacao-em-sandbox-regulatorio-em-inteligencia-artificial	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/global-south-brazil-latest.md:65-81	claim_support_proxy	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/global-south-brazil-latest.md	73	Claim-support row mentions Kratid guidance but not the extracted direct source surface here.	claim-support proxy only from local curated file	extract the exact guidance source first
LIMEN-SIGNAL-18CBABCEC200FA83	url_found_near_source_line	https://www.cnie.ma/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:41-57	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	49	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	named source not yet extracted	extract the underlying named source surface
LIMEN-SIGNAL-1909B362EA9DC2E9	url_found_near_source_line	https://sandbox.ca.go.ke/eligibility	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:4675-4691	wrapper_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	4683	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	named source not yet extracted	extract the underlying named source surface
LIMEN-SIGNAL-196938158F78BA88	url_found_near_source_line	https://www.anduril.com/lattice/	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-08-agentic-supply-chain.candidates.jsonl:11-27	wrapper_or_proxy	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-08-agentic-supply-chain.candidates.jsonl	19	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	named source not yet extracted	extract the underlying named source surface
LIMEN-SIGNAL-19A1F4657EE4D0F5	url_found_near_source_line	https://algoritmes.overheid.nl/en	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:3145-3161	wrapper_or_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	3153	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	named source not yet extracted	extract the underlying named source surface
LIMEN-SIGNAL-1A53BEBB0D759A79	url_found_near_source_line	https://www.bland.ai/docs	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-125-20260603T0511/source_documents.jsonl:290-306	metadata_wrapper	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-125-20260603T0511/source_documents.jsonl	298	Local row points toward an underlying source but does not yet expose a named reviewable surface.	Underlying source may exist, but this row does not yet expose a named reviewable surface.	Extract the named official/source title or URL before source review.
LIMEN-SIGNAL-1AFE69CCE9E8DC18	url_found_near_source_line	http://publication.pravo.gov.ru/Document/View/0001202004240030	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl:1-9	metadata_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl	1	Local row points toward an underlying source but does not yet expose a named reviewable surface.	Underlying source may exist, but this row does not yet expose a named reviewable surface.	Extract the named official/source title or URL before source review.
LIMEN-SIGNAL-1B1C7D2E86F7ECE3	url_found_near_source_line	https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/what-is.html	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-121-20260603T0419/facts.jsonl:406-422	adjacent_artifact_proxy	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-121-20260603T0419/facts.jsonl	414	Local row points toward an underlying source but does not yet expose a named reviewable surface.	Underlying source may exist, but this row does not yet expose a named reviewable surface.	Extract the named official/source title or URL before source review.
LIMEN-SIGNAL-1B7F877F327E37E5	url_found_near_source_line	https://www.genesys.com/capabilities/virtual-agents	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-123-20260603T0448/records.jsonl:102-118	metadata_wrapper	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-123-20260603T0448/records.jsonl	110	Local row points toward an underlying source but does not yet expose a named reviewable surface.	Underlying source may exist, but this row does not yet expose a named reviewable surface.	Extract the named official/source title or URL before source review.
LIMEN-SIGNAL-1BE3EF5A9134FC51	url_found_near_source_line	https://www.gov.uk/algorithmic-transparency-records/maritime-and-coastguard-agency-themis	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/records.jsonl:268-284	metadata_wrapper	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/records.jsonl	276	Local row points toward an underlying source but does not yet expose a named reviewable surface.	Underlying source may exist, but this row does not yet expose a named reviewable surface.	Extract the named official/source title or URL before source review.
LIMEN-SIGNAL-1C4078C6114674CB	url_found_near_source_line	https://sinit.hn/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:500-516	search_log_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	508	Local row is a first-pass search log via text proxy and does not expose a named reviewable source surface.	named source surface not yet extracted from local wrapper	extract any named official sandbox source from the local source pack before review
LIMEN-SIGNAL-1CB8912CC75ABA9D	url_found_near_source_line	https://www.ca.go.ke/regulatory-sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:4642-4658	seed_claim_without_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	4650	Local seed metadata asserts a Kenya ICT sandbox but does not expose the actual named source page here.	named source surface not yet extracted from local wrapper	extract the specific Kenya official sandbox page from local materials
LIMEN-SIGNAL-1D7B9705AFE378C4	url_found_near_source_line	https://ttja.ee/ariklient/side-ja-meediateenused/sideteenused/standardimine	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv:18-34	wrapper_to_named_guides	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv	26	Local claim-support row points to Spain/AESIA sandbox guides but does not expose the exact named guide/document here.	named source surface not yet extracted from local wrapper	extract the exact AESIA/Spain guide titles from local materials
LIMEN-SIGNAL-1E9D1B3D599730B3	url_found_near_source_line	https://doi.org/10.31031/cojra.2026.05.000607	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/global-south-kenya-latest.md:110-126	source_pack_or_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/global-south-kenya-latest.md	118	Local proxy/source-pack row does not yet expose a standalone named reviewable source surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact
LIMEN-SIGNAL-1E9FC14C39B070A2	url_found_near_source_line	https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/what-is.html	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-facts-v0.1.csv:407-423	source_pack_or_proxy	P2_article_relevance_review	security-agentic	prompt injection	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-facts-v0.1.csv	415	Local proxy/source-pack row does not yet expose a standalone named reviewable source surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact
LIMEN-SIGNAL-1F1A69AAD46935A1	url_found_near_source_line	https://www.evolvtechnology.com/products/evolv-express	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-295-active-lanes-40-barbados-chest-pain-ai-health-pilot/facts.jsonl:139-155	source_pack_or_proxy	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-295-active-lanes-40-barbados-chest-pain-ai-health-pilot/facts.jsonl	147	Local source-pack artifact references a source family/pair or derivative claim rather than a standalone named surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact
LIMEN-SIGNAL-1F3DC866548B8C6F	url_found_near_source_line	https://www.irs.gov/about-irs/using-voice-and-chat-bots-to-improve-the-collection-taxpayer-experience	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl:431-447	source_pack_or_proxy	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/source_documents.jsonl	439	Local proxy/source-pack row does not yet expose a standalone named reviewable source surface.	do not claim a direct source until the named surface is extracted	extract the named source surface from local artifact
LIMEN-SIGNAL-1F873164EB81BDB5	url_found_near_source_line	https://www.evs.ee/en/evs-bulletin	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl:14-30	source_pack_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl	22	Wrapper/index row points toward a source but does not isolate the final named review surface.	wrapper-level signal only	extract named direct source
LIMEN-SIGNAL-213484C42880AA72	url_found_near_source_line	https://doi.org/10.6028/nist.sp.2000-01	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl:90-106	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl	98	Indicator JSON names a sandbox indicator with source_count but no canonical named source surface yet.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-2207EEEEB9F97EB2	url_found_near_source_line	https://www.fi.ee/en/finantsinspektsioon/innovation-hub/paringud-ja-kontakt/test-environment	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/semantic-links/estonia-regulatory-sandboxes-2026-05-29.json:144-160	wrapper_or_proxy_record	P2_article_relevance_review	public-sector	AI register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/semantic-links/estonia-regulatory-sandboxes-2026-05-29.json	152	Semantic-link artifact points toward Estonian AI guidance/Register material but does not expose a canonical named surface row.	wrapper/proxy only until a named source surface is extracted	extract canonical named source surface first
LIMEN-SIGNAL-232AD24973AC7518	url_found_near_source_line	https://www.camcert.gov.kh/report-incident/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv:649-665	wrapper_or_index	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	657	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.
LIMEN-SIGNAL-249DAD8CDA8C0FD2	url_found_near_source_line	https://www.gov.kz/memleket/entities/mti-ktrm/press/news/details/1091791?lang=en	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/multilingual/multilingual-law-to-evidence-v0.2.jsonl:46-62	multilingual_policy_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/multilingual/multilingual-law-to-evidence-v0.2.jsonl	54	Multilingual law-to-evidence row names transparency duties but not one bounded named source surface yet.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2528D3A79A8DAB1F	url_found_near_source_line	https://european-digital-innovation-hubs.ec.europa.eu/knowledge-hub/european-ai-innovation-ecosystem/ai-regulatory-sandboxes	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:3133-3149	seed_or_config_proxy	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	3141	Seed/config row points toward a source family but does not expose one bounded named source surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-257616091715A991	url_found_near_source_line	https://doi.org/10.5281/zenodo.20489506	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl:373-389	atlas_record_proxy	P2_article_relevance_review	public-sector	AI register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl	381	Atlas record names an AI use case but not the direct reviewable source page here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-259E7805620FB932	url_found_near_source_line	https://www.dhs.gov/archive/data/AI_inventory	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:81-97	source_pack_proxy_candidate	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	89	Local artifact points toward a source but does not expose one bounded named reviewable surface yet.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-25AFD30768D3DA3F	url_found_near_source_line	https://ealegislation.com/document.fwx?rgn=164899	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md:280-296	source_pack_proxy_candidate	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md	288	Local artifact points toward a source but does not expose one bounded named reviewable surface yet.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-25D43B101C53C34C	url_found_near_source_line	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:889-905	atlas_or_index_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	897	Atlas claim-role row signals a sandbox family but not one bounded named source surface yet.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-25D555796EEA180A	url_found_near_source_line	https://doi.org/10.1007/978-3-031-86540-4_5	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl:99-115	atlas_or_index_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl	107	Indicator summary row tracks sandbox evidence but does not expose one bounded named source surface.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-26AE7530EA53CB3D	url_found_near_source_line	https://patents.google.com/patent/WO2014178893A1/en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-latest.jsonl:220-236	source_pack_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-latest.jsonl	228	patent-landscape row is derived metadata and does not isolate a reviewable patent source surface here	proxy only; direct surface not yet isolated	extract named direct source locally
LIMEN-SIGNAL-2750FA4B04B4FC03	url_found_near_source_line	https://doi.org/10.5281/zenodo.18111792	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv:27-43	source_pack_proxy	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv	35	claim-support row names AESIA sandbox guides but is not the guide surface itself	proxy only; direct surface not yet isolated	extract named direct source locally
LIMEN-SIGNAL-286E9A868D180EF5	url_found_near_source_line	https://doi.org/10.31899/hiv12.1007	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-records.jsonl:39-55	source_pack_proxy	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-records.jsonl	47	world-readiness summary says Czech authority evidence is visible but does not expose a named source	proxy only; direct surface not yet isolated	extract named direct source locally
LIMEN-SIGNAL-28C04D56549BEE41	url_found_near_source_line	https://www.odpc.go.ke/wp-content/uploads/2024/02/TheDataProtectionAct__No24of2019.pdf	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl:5-21	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl	13	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2910D2CA886C76BD	url_found_near_source_line	https://doi.org/10.1515/fa-2016-1032	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/french-german-language-history.jsonl:48-64	proxy_or_index	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/french-german-language-history.jsonl	56	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-29210A779ACD9F0F	url_found_near_source_line	https://doi.org/10.25237/congreso-2024-019	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-latest.jsonl:18-34	proxy_or_index	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-latest.jsonl	26	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2991727CF60015E2	url_found_near_source_line	https://doi.org/10.1787/1cd40c44-en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl:66-82	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl	74	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-29AD2FA431D7EB38	url_found_near_source_line	https://doi.org/10.5040/9781509910687	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl:272-288	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	280	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2A1AE5699CC65810	url_found_near_source_line	https://doi.org/10.5771/9783689006198-29	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl:25-41	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	33	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2A2999FD906632F7	url_found_near_source_line	https://doi.org/10.24251/hicss.2019.258	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-records.jsonl:492-508	proxy_or_index	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-records.jsonl	500	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2A6208CF482D576F	url_found_near_source_line	https://doi.org/10.6027/tn2013-501	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-records.jsonl:23-39	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-records.jsonl	31	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
LIMEN-SIGNAL-2AA4AE9D94DBBC2B	url_found_near_source_line	https://aesia.digital.gob.es/en/guides	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/precision/precision-at-20-sandboxes-cases.csv:2-18	proxy_or_index	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/precision/precision-at-20-sandboxes-cases.csv	10	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	must extract a named direct source before promotion	extract named direct source from local artifact
