row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00251	LIMEN-SIGNAL-86D1018A32EDD85B	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	GAIA submission digest duplicate of the Spanish PretorIA/T-323 source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00257	LIMEN-SIGNAL-88EBFC5DB9BE53BE	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00258	LIMEN-SIGNAL-8A6AB0F5B6189DE1	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00279	LIMEN-SIGNAL-95A0DEBE79DE96DA	needs_original_language_source	ko/en	https://doi.org/10.29305/tj.2023.2.194.134	Korean signed-evidence DOI lead	Report row is an English-source DOI lead for Korean evidence work; original Korean source is not present.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Find Korean original-language source or keep as background only.
TH-00280	LIMEN-SIGNAL-965AE5EAEEF0739A	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00282	LIMEN-SIGNAL-973D6F8DAE23F180	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	History duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00286	LIMEN-SIGNAL-9838146402E21D51	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Latest-record duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00289	LIMEN-SIGNAL-9970CDEB8ABBA6C5	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Data-lane duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00297	LIMEN-SIGNAL-9FFCE19065450A02	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00302	LIMEN-SIGNAL-A15121A15AA3A4AE	translation_source_reviewed	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00320	LIMEN-SIGNAL-A9199AABB09E85EF	machine_translation_hold	Spanish	https://www.minciencia.gob.cl/areas/inteligencia-artificial/politica-nacional-de-inteligencia-artificial/	Chile Ministry of Science: Política Nacional de Inteligencia Artificial	GAIA digest has official Spanish policy locator and translated summary themes, but local row is human_review_needed.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/review original Spanish policy page before LIMEN promotion
TH-00323	LIMEN-SIGNAL-AB91D044552237DA	cross_project_duplicate	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-curated.json#L344	Atlas claim-language patch excerpt	Duplicate claim-support artifact repeats Atlas abstract patch text.	translation-safe source review only; no legal or policy conclusion from machine translation	route upstream to Atlas claim-language dedupe
TH-00325	LIMEN-SIGNAL-AC9A30CF1530353E	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00328	LIMEN-SIGNAL-ADEEF42E130C5A57	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00340	LIMEN-SIGNAL-B4E3DC6CF4F9A1BF	translation_source_reviewed	english	https://bsl.gov.sl/BSL_Sandbox_Program.html	BSL Sandbox Program	Named Bank of Sierra Leone sandbox page and local excerpt are enough for bounded source-surface review.	translation-safe source review only; no legal or policy conclusion from machine translation	Use only as sectoral fintech sandbox evidence; do not generalize to AI sandbox.
TH-00341	LIMEN-SIGNAL-B529F23C22421D41	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/15583895	Module to screen for language bias	Duplicate public-ai-registry Dutch Algorithm Register accession for the same NL-ALG-15583895 record.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate to public-ai-registry canonical record.
TH-00347	LIMEN-SIGNAL-B716B7F0268F7404	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00350	LIMEN-SIGNAL-B865297BE4FB6B7F	translation_source_reviewed	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00353	LIMEN-SIGNAL-BA609EB9C8AF9FE9	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00357	LIMEN-SIGNAL-BBFEC19ADE1351F5	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/82319377	Smart Language	Public AI Registry candidate row is an upstream Dutch registry artifact for the same canonical corpus.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate to public-ai-registry canonical record.
TH-00358	LIMEN-SIGNAL-BC294441C4458369	translation_source_reviewed	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local Atlas record names official PDF URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00359	LIMEN-SIGNAL-BC329CC9097EF444	candidate_for_url_extraction	et	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:772	Estonian identity/e-signature/PKI expansion seed	Seed query only; no named original-language source URL in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	run named URL extraction from Estonian seed query
TH-00367	LIMEN-SIGNAL-C1B80C6710193ECC	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00368	LIMEN-SIGNAL-C2E7D6DD6669DC9B	cross_project_duplicate	Dutch	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/manuscript.md:138	Algorithm Register of the Dutch government	Derived public-ai-registry manuscript/table locator with truncated or absent URL; route upstream before LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00377	LIMEN-SIGNAL-C7F24A9355035E9D	machine_translation_hold	Spanish	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala ; local digest line 4047	UN Guatemala: Evaluación de IA en Guatemala	Global Agent Atlas digest duplicate supplies translated notable point only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with Guatemala rows and review original Spanish source
TH-00380	LIMEN-SIGNAL-C9CC3E18315E1A45	reject_noise	not resolved	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-006/source-delta.tsv:5	LIMEN source-delta template row	Template for desired future source fields, not an actual external source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00385	LIMEN-SIGNAL-CC089D9706B078D7	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00393	LIMEN-SIGNAL-CFACD04EB0A4B609	machine_translation_hold	Spanish	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala ; local digest line 4047	UN Guatemala: Evaluación de IA en Guatemala	Duplicate GAIA notable-point row; translated summary only at review surface.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with Guatemala rows and review original Spanish source
TH-00398	LIMEN-SIGNAL-D1E1C990581B3708	machine_translation_hold	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/prompts/waves/pallas-hardening-sprint-9/sv-source-hardening.md:28	El Salvador PALLAS hardening prompt	Frozen first-pass summary only at cited row; source-pack exists elsewhere but row itself lacks a named original-language source URL.	translation-safe source review only; no legal or policy conclusion from machine translation	recover original-language source rows before any LIMEN promotion
TH-00407	LIMEN-SIGNAL-D524BFA52DA5BFC4	machine_translation_hold	Russian	http://publication.pravo.gov.ru/Document/View/0001202004240030	Federal Law No. 123-FZ on the Moscow AI experimental legal regime	Global Agent Atlas release digest has Russian locator and translated theme summary only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with Moscow rows and review original Russian source
TH-00409	LIMEN-SIGNAL-D596CBE5C2FB7451	candidate_for_url_extraction	fr	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/language-policy.json:301	France public algorithm/CNIL/Etalab language-policy trigger	Language-policy trigger only; no named French source URL in row.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named French regulator/register URLs
TH-00417	LIMEN-SIGNAL-D819EB2E9416E1EE	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/algorithm-register-scarcity-map.csv:97	PALLAS algorithm-register scarcity map	Derived scarcity-map negative row with no source URL or original-language locator.	translation-safe source review only; no legal or policy conclusion from machine translation	do not promote; keep as internal matrix signal
TH-00421	LIMEN-SIGNAL-D9D3F52551DABFBB	cross_project_duplicate	language_not_resolved; English PALLAS country-review summary	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:64	PALLAS AI Agent Observatory country review load	PALLAS-derived country-review summary, not an original-language source surface for LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	route to PALLAS/dedup queue; require named local source URLs before any LIMEN source review
TH-00426	LIMEN-SIGNAL-DA56AE408D16FE9A	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.json:62	PALLAS readiness negative-route protocol	Protocol JSON line defines bounded search scope; it is an internal review template, not a source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from source promotion
TH-00435	LIMEN-SIGNAL-DCF18B31E269B05F	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md:23	PALLAS-GAIA bridge paper claim signals	Bridge artifact restates Bahrain claim-review question; route to upstream GAIA/PALLAS bundle.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate upstream before LIMEN use
TH-00437	LIMEN-SIGNAL-DDF8B2E7B07F3E68	reject_noise	not resolved	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-007/taxonomy-note.md:46	LIMEN taxonomy note next-move text	Internal next-move guidance, not a source lead with original-language locator.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00442	LIMEN-SIGNAL-E1A9BC3ED0EF6DEB	reject_noise	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-114/citation-anchor-delta.json#L23	Atlas citation-anchor delta concern	Internal citation-anchor concern about wording, not an original or translated source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue and handle in Atlas wording hardening
TH-00448	LIMEN-SIGNAL-E32556DEFDCEDF49	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00451	LIMEN-SIGNAL-E4580A687D3BDAF7	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00456	LIMEN-SIGNAL-E750165E3E0133EB	machine_translation_hold	Spanish	https://www.minciencia.gob.cl/areas/inteligencia-artificial/politica-nacional-de-inteligencia-artificial/	Chile Ministry of Science: Política Nacional de Inteligencia Artificial	GAIA submission digest duplicate has translated summary/themes with human_review_needed only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with Chile rows and review original Spanish policy page
TH-00457	LIMEN-SIGNAL-E78352F5A19D2A04	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00464	LIMEN-SIGNAL-EC3AFFCF8A0875F1	cross_project_duplicate	finnish	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-010/article-a-table-row-matrix-v0.2.csv:4	Hilma + Helsinki AI Register comparator	Public-ai-procurement-gap comparator row belongs to upstream procurement-gap artifact, not this LIMEN batch.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-procurement-gap
TH-00466	LIMEN-SIGNAL-ECC43238B2253F4D	reject_noise	not resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json:344	Tyche Thesis Atlas claim-language patch	Internal manuscript wording about the Atlas method, not an external source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00470	LIMEN-SIGNAL-EE8DBE81011686E4	cross_project_duplicate	English	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Duplicate Atlas source-health negative result for same MAS maintenance-page comparator.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Atlas source-health layer
TH-00476	LIMEN-SIGNAL-F0D2FBB0D0AAA373	cross_project_duplicate	Dutch/English interface	https://algoritmes.overheid.nl/en	Algorithm Register of the Dutch government	Atlas lane note names Dutch register parent; public-registry/Atlas source family should be deduped upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	route to public-registry/Atlas source-family owner
TH-00496	LIMEN-SIGNAL-FA8973F4E78C44B2	reject_noise	not resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.tex:33	Tyche Thesis Atlas manuscript abstract	Internal abstract text, not an original-language source or named external locator.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00506	LIMEN-SIGNAL-E805E61556B8BA18	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.json:126	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00511	LIMEN-SIGNAL-ECADA098B88CEFD6	cross_project_duplicate	french	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:138	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00525	LIMEN-SIGNAL-F0F20478902FA31C	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json:5933	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00526	LIMEN-SIGNAL-F0F42723B803A702	cross_project_duplicate	language_not_resolved	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	eur-lex.europa.eu	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00542	LIMEN-SIGNAL-F9A73B15D40CDC48	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:330	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00549	LIMEN-SIGNAL-FC153B17BEC9A1EC	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv:6	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00551	LIMEN-SIGNAL-FD25DAAE0ABF3941	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/tables/indicator_patterns.csv:9	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00002	LIMEN-SIGNAL-00B06AAD17574A29	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8	Algorithm Register of the Dutch government	Public AI Registry gap-map sample from English auto-translation; route to registry project.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00003	LIMEN-SIGNAL-01FF7EA78B812EE1	cross_project_duplicate	en	https://egov-ai.e.gov.ph/developers/chat-ai	Chat AI / eGovAI API	GAIA fact row already carries source_url and archived-snapshot claim; route as GAIA duplicate rather than promote here	GAIA issue-spotting/source-surface only; no automated-decision claim	deduplicate with GAIA eGovAI source/fact records
TH-00006	LIMEN-SIGNAL-03816CA02A53C6DE	translation_source_reviewed	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox maintenance page	local source ledger gives URL, access date, language, HTTP 200 maintenance-page negative result, and explicit non-use note	source-health negative result only; no substantive sandbox claim	keep as negative source-health comparator unless fresh local capture changes status
TH-00010	LIMEN-SIGNAL-05A68FFBC07A21CD	cross_project_duplicate	Chinese	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-043/cross-project-mining-threshold-register.tsv:4	GAIA China deep-synthesis law export	LIMEN row points to GAIA law export locator as governance comparator, not a LIMEN event source.	translation-safe source review only; no legal or policy conclusion from machine translation	route upstream to GAIA law export before any comparator use
TH-00011	LIMEN-SIGNAL-05DC08B5754149A9	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government	Preview gap-map duplicate from public-ai-registry; upstream registry artifact.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00014	LIMEN-SIGNAL-06AAE61CD25143E6	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Public AI Registry sample-record row from English auto-translation; upstream registry artifact.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00015	LIMEN-SIGNAL-06EE08E95993911C	cross_project_duplicate	English	https://ncra.gov.sl/ncra-launches-africas-first-blockchain-and-decentralized-national-digital-identity-platform-in-sierra-leone/	Sierra Leone NCRA digital identity platform context	Pallas official identity-body source row; context-only and cross-project.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Pallas SL source-hardening
TH-00017	LIMEN-SIGNAL-0750FF2F52193EEE	reject_noise	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-112/language-delta.json:10	gaia-boost-112 language-delta assignment metadata	Internal Arabic shard assignment metadata, not a source document or translated source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Do not promote; use exact source-document IDs from the upstream Arabic packet instead.
TH-00019	LIMEN-SIGNAL-09420335B016F5E9	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	Algorithm Register of the Dutch government	Manuscript table row is a public-ai-registry derivative with truncated URL.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00022	LIMEN-SIGNAL-0B83D6DBD6AE7AB0	candidate_for_url_extraction	en	https://sdaia.gov.sa/en/SDAIA/about/Files/AIAdoptionFramework.pdf	Saudi AI Adoption Framework	Local factory record names source URL and title but fetch/local content is absent or failed (RemoteDisconnected('Remote end closed connect).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00023	LIMEN-SIGNAL-0B9E821C454536AE	candidate_for_url_extraction	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	local metadata names Brazilian gov.br ANPD sandbox URL but local fetch failed	source locator only; no sandbox/legal claim	extract or stage named Portuguese URL for bounded source review
TH-00025	LIMEN-SIGNAL-0D0C2C977448B2E7	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(TimeoutError('_ssl.c:983: The handsh).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00032	LIMEN-SIGNAL-0FA568E29D79A38A	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json:8702	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00041	LIMEN-SIGNAL-159F1095197A47C3	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json:8702	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00043	LIMEN-SIGNAL-16D9B3C3CF108BD3	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Public AI Registry preview sample-record duplicate from English auto-translation.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00047	LIMEN-SIGNAL-182ADCC8781B9EF1	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(TimeoutError('_ssl.c:983: The handsh).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00048	LIMEN-SIGNAL-18549A4A31ACBB5A	cross_project_duplicate	es/local English fields	https://www.argentina.gob.ar/tina	Argentina TINA national virtual assistant GAIA record	GAIA records.jsonl row is a derived public-agent artifact with regulatory fields, not a fresh translation source for LIMEN	GAIA record surface only; no deployment/legal inference here	route upstream or deduplicate against GAIA Argentina TINA record
TH-00049	LIMEN-SIGNAL-18C6A6466C322A82	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-040/language-delta.json:10	GAIA gaia-boost-040 language-delta assignment	GAIA boost assignment/patch metadata, not an original source surface for LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
