row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00611	LIMEN-SIGNAL-03DE10C145205812	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.ats.aq/e/secretariat.html	1	https://www.ats.aq/e/secretariat.html	snippet_or_result	source_review_input	ats.aq	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	11	"AQ,Antarctica,I08,The Secretariat of the Antarctic Treaty,Antarctic Treaty Secretariat,,2026-05-31,official_institutional_source,positive_limited_governance,M,""Secretariat page states the budget is approved yearly by ATCM a"	Local source-pack/source-refresh row names a concrete official, regulator, or institution-facing source surface with enough metadata to treat it as a direct-source candidate.	Supports only source-surface existence and bounded descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Carry into reviewed-core triage with bounded wording and keep the local source-pack row as provenance anchor.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00612	LIMEN-SIGNAL-9A80A5E5F21B5BD5	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bank.lv/en/	1	https://www.bank.lv/en/	snippet_or_result	source_review_input	bank.lv	regulator_or_public_authority	official_sandbox_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	660	pallas-readiness-sprint-1,LV,Latvia,I03,Innovation Hub / fintech innovation support,Latvijas Banka,,2026-05-30,official central bank site,Latvia has adjacent financial-innovation supervisory support; first pass did not confirm a formal A	Local source pack names Latvijas Banka Innovation Hub / fintech innovation support page.	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	open named-source extraction packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00613	LIMEN-SIGNAL-14D538F91CE11746	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	3	https://www.bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	snippet_or_result	source_review_input	bankofgreece.gr	regulator_or_public_authority	official_regulator_page	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	144	"GR,Greece,I03,Regulatory Sandbox,Bank of Greece,,2026-05-31,official_regulator_sandbox_page,primary_for_sector,M,""Official Bank of Greece sandbox URL retained. Lane environment received 40"	Local row names the Bank of Greece regulatory sandbox page as a concrete regulator surface.	source-surface existence only; no regulatory/compliance inference	keep as bounded direct source surface	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00614	LIMEN-SIGNAL-4AEA7155F8945A9C	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	3	https://www.bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	snippet_or_result	source_review_input	bankofgreece.gr	regulator_or_public_authority	named_direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	240	GR,Greece,I03,Regulatory Sandbox,Bank of Greece,,2026-05-30,official regulator sandbox page,Operational financial-technology regulatory sandbox; relevant partial sandbox infrastructure.,H,	row names a concrete official or institutional source surface suitable for bounded source-surface review	surface existence/posture only; no truth, legality, safety, prevalence, or compliance inference	open a bounded source-surface review packet for the named source	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00615	LIMEN-SIGNAL-3B3F5C058025AC52	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bankofguyana.org.gy/bog/core-functions/national-payments-oversight/about-the-national-payments-system	2	https://bankofguyana.org.gy/bog/core-functions/national-payments-oversight/about-the-national-payments-system	snippet_or_result	source_review_input	bankofguyana.org.gy	regulator_or_public_authority	official_central_bank_page	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv	95	"GY,Guyana,I03,Bank of Guyana - National Payments System,Bank of Guyana,,2026-05-30,central bank page,context/non-sandbox evidence,M,""Page describes pay"	row names a concrete Bank of Guyana official page	surface existence only; not an AI-sandbox conclusion	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00616	LIMEN-SIGNAL-F82541FA8E648484	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bankofguyana.org.gy/bog/core-functions/national-payments-oversight/about-the-national-payments-system	2	https://bankofguyana.org.gy/bog/core-functions/national-payments-oversight/about-the-national-payments-system	snippet_or_result	source_review_input	bankofguyana.org.gy	regulator_or_public_authority	named_direct_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2222	pallas-readiness-sprint-3,GY,Guyana,I03,Bank of Guyana - National Payments System,Bank of Guyana,,2026-05-30,central bank page,Financial/digital-paymen	Row names Bank of Guyana National Payments System page with official central-bank URL.	official adjacent source-surface existence only; no AI/regulatory-sandbox, legal, safety, or compliance claim	promote only as adjacent official regulator surface; verify relevance before any sandbox claim	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00617	LIMEN-SIGNAL-BB5C1FCF02BAD94F	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bcn.cl/leychile/navegar?idNorma=1187323	2	https://www.bcn.cl/leychile/navegar?idNorma=1187323	snippet_or_result	source_review_input	bcn.cl	regulator_or_public_authority	statutory_source	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	146	"CL,Chile,I03,Ley 21.521 Ley Fintec,Biblioteca del Congreso Nacional / Ministerio de Hacienda,,2026-05-31,statutory source,Sector-specific financial innovation/open-finance framework,M,""BCN XML confirms Ley Fin"	Names a concrete statutory source surface for Chile Fintec law.	surface existence/posture only	keep in bounded source-surface queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00618	LIMEN-SIGNAL-6170BA6ABC7A5C63	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	3	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	snippet_or_result	source_review_input	bnr.rw	regulator_or_public_authority	official_regulator_page	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	277	"RW,Rwanda,I03,Regulatory Sandbox,National Bank of Rwanda,,2026-05-30,official_regulator_page,primary,M,""Official BNR page states NBR established a regulatory sandbox in 2022 for digital innovati"	row names a concrete National Bank of Rwanda regulatory sandbox page	surface existence only; not an AI-sandbox conclusion	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00619	LIMEN-SIGNAL-B657E9F5D7CA4C58	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	3	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	hardening_review_url_extracted	named-url-extraction-results-v0.1	bnr.rw	regulator_or_public_authority	direct_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	133	"2,RW,Rwanda,I03,,1,L,2,M,,true,,""Official BNR regulatory sandbox page and Regulation No 41/2022 verify a formal fintech regulatory sandbox with live testing safeguards. It is sectoral and not AI-specific, so human review should decide wheth"	Local review row names official BNR sandbox page and Regulation No 41/2022.	surface existence only	open bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00620	LIMEN-SIGNAL-C0B4A5534C226F4E	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	3	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	hardening_review_url_extracted	named-url-extraction-results-v0.1	bnr.rw	regulator_or_public_authority	named_official_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv	144	"RW,I03,1,L,2,M,""Official BNR regulatory sandbox page and Regulation No 41/2022 verify a formal fintech regulatory sandbox with live testing safeguards. It is sectoral and not AI-specific, so human review should decide whether PALLAS sandbox"	Local metadata names a concrete official source surface (BNR) suitable for bounded surface review.	Surface existence and source posture only from local metadata; no broader inference.	Open bounded source packet for direct review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00621	LIMEN-SIGNAL-7D8F63120ECF85BA	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.boe.es/buscar/act.php?id=BOE-A-2021-5032	2	https://www.boe.es/buscar/act.php?id=BOE-A-2021-5032	snippet_or_result	source_review_input	boe.es	regulator_or_public_authority	official_direct_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	358	pallas-readiness-sprint-1,ES,Spain,I08,Real Decreto 203/2021 public-sector electronic operation regulation,BOE,,2026-05-30,regulation,public-sector digital governance,H,Supports governance of automated admini	Local metadata names a concrete official/regulator/institutional source surface suitable for bounded source-surface review.	Existence of the named source surface only.	Keep for bounded source review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00622	LIMEN-SIGNAL-32010FBA7A668ACE	source_surface_anchor_only	P2	open_promotion_hardening				1	https://boj.org.jm/wp-content/uploads/2024/10/Bank-of-Jamaica-FinTech-Regulatory-Sandbox-Guidelines-22-October-2024.pdf	2	https://boj.org.jm/wp-content/uploads/2024/10/Bank-of-Jamaica-FinTech-Regulatory-Sandbox-Guidelines-22-October-2024.pdf	snippet_or_result	source_review_input	boj.org.jm	regulator_or_public_authority	official_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv	23	JM,Jamaica,I10,Bank of Jamaica FinTech Regulatory Sandbox Guidelines - reporting revocation exit,Bank of Jamaica,,2026-05-31,official regulat	Bank of Jamaica sandbox guidelines PDF is a concrete official regulator source	source-surface existence only; no legality/compliance/prevalence inference	open bounded source packet from local cache/metadata	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00623	LIMEN-SIGNAL-9590C528C784B20A	source_surface_anchor_only	P2	open_promotion_hardening				1	https://boj.org.jm/bank-of-jamaica-fintech-regulatory-sandbox-guidelines-22-october-2024/	2	https://boj.org.jm/bank-of-jamaica-fintech-regulatory-sandbox-guidelines-22-october-2024/	snippet_or_result	source_review_input	boj.org.jm	regulator_or_public_authority	source_surface_triage	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2278	pallas-readiness-sprint-3,JM,Jamaica,I03,Bank of Jamaica FinTech Regulatory Sandbox Guidelines - 22 October 2024,Bank of Jamaica,,2026-05-30,official regulator PDF,Shows c	Source-pack row names a concrete official/regulator source surface with local URL metadata.	source-surface existence only	open bounded direct-source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00624	LIMEN-SIGNAL-7803244CF1E9E197	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bolpatra.gov.np/egp/	2	https://bolpatra.gov.np/egp/	snippet_or_result	source_review_input	bolpatra.gov.np	regulator_or_public_authority	direct_procurement_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3257	"pallas-readiness-sprint-4,NP,Nepal,I08,e-GP System,""Public Procurement Monitoring Office, Government of Nepal"",,2026-05-30,official e-procurement portal,Evidence of electronic procurement platform,H,Operational procurement transpare"	Row names a concrete institutional or official source surface sufficient for bounded source-surface review.	Source-surface existence only; no truth, legality, safety, or prevalence claim.	Keep in direct-source review queue.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00625	LIMEN-SIGNAL-9A99C65DCE933D3F	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bom.mu/financial-stability/supervision/guidelines/guideline-regulatory-sandbox-authorisation	1	https://www.bom.mu/financial-stability/supervision/guidelines/guideline-regulatory-sandbox-authorisation	snippet_or_result	source_review_input	bom.mu	regulator_or_public_authority	official_sandbox_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	215	"MU,Mauritius,I03,Guideline for Regulatory Sandbox Authorisation,Bank of Mauritius,,2026-05-30,official_financial_regulator_guideline,positive_sandbox,M,""Off"	Local refresh row names Bank of Mauritius Guideline for Regulatory Sandbox Authorisation.	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	open named-source extraction packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00626	LIMEN-SIGNAL-D35FA5B86F9E25DD	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bosa.belgium.be/fr/themes/administration-numerique/intelligence-artificielle-et-nouvelles-tech	1	https://bosa.belgium.be/fr/themes/administration-numerique/intelligence-artificielle-et-nouvelles-tech	snippet_or_result	source_review_input	bosa.belgium.be	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	117	pallas-readiness-sprint-1,BE,Belgium,I05,Comité Consultatif d’Éthique des Données et de l’Intelligence Artificielle de l’administration fédérale (CEDAI),BOSA,	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00627	LIMEN-SIGNAL-E2B43E1E42B1B41C	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bosa.belgium.be/fr/themes/administration-numerique/intelligence-artificielle-et-nouvelles-technologies/ethique-et-0	1	https://bosa.belgium.be/fr/themes/administration-numerique/intelligence-artificielle-et-nouvelles-technologies/ethique-et-0	snippet_or_result	source_review_input	bosa.belgium.be	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	117	BE,Belgium,I05,Comité Consultatif d’Éthique des Données et de l’Intelligence Artificielle de l’administration fédérale (CEDAI),BOSA,,2026	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00628	LIMEN-SIGNAL-EAFD61DFF975933A	source_surface_anchor_only	P2	open_promotion_hardening				1	https://bosa.belgium.be/fr/publications/charte-pour-lutilisation-responsable-de-lintelligence-artificielle-dans-les-ser	1	https://bosa.belgium.be/fr/publications/charte-pour-lutilisation-responsable-de-lintelligence-artificielle-dans-les-ser	snippet_or_result	source_review_input	bosa.belgium.be	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	116	pallas-readiness-sprint-1,BE,Belgium,I05,Charte pour l'utilisation responsable de l'intelligence artificielle dans les services publics,BOSA,	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00629	LIMEN-SIGNAL-0703386A06DBEF9F	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bot.go.tz/DFDI/Sandbox	2	https://www.bot.go.tz/DFDI/Sandbox	snippet_or_result	source_review_input	bot.go.tz	regulator_or_public_authority	official_sandbox_page	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	262	TZ,Tanzania,I03,FinTech Regulatory Sandbox,Bank of Tanzania,,2026-05-31,official_financial_regulator,positive sectoral sandbox,M,Official Bank of Tanzania page states the FinTech Regulatory Sandbox creates a controlled test-an	Local row names a specific Bank of Tanzania sandbox page with regulator and URL.	surface existence/posture only	open bounded direct-source review on the named official page	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00630	LIMEN-SIGNAL-A2E05CC3BE0C50FB	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bot.go.tz/DFDI/Sandbox	2	https://www.bot.go.tz/DFDI/Sandbox	hardening_review_url_extracted	named-url-extraction-results-v0.1	bot.go.tz	regulator_or_public_authority	official_or_institutional_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	217	"3,TZ,,I03,,1,L,1,M,,TRUE,,""Bank of Tanzania official FinTech Regulatory Sandbox page verifies a sectoral controlled test-and-learn environment. It is financial-sector only, so retain maturity score 1 while raising confidence."",,,tz-source-h"	Row names Bank of Tanzania FinTech Regulatory Sandbox page.	surface-level existence/posture only	open bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00631	LIMEN-SIGNAL-3477AE8D16F24FDF	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	3	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	snippet_or_result	source_review_input	bou.or.ug	regulator_or_public_authority	direct_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	294	UG,Uganda,I10,The National Payment Systems Regulatory Sandbox Framework 2021 - reporting and exit lifecycle,Bank of Uganda,,2026-05-31,official_financial_regulator_framework,evidence lifec	Names a concrete official source surface in local metadata.	local metadata supports source-surface existence only	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00632	LIMEN-SIGNAL-4F643713B7BCCCF2	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	3	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	snippet_or_result	source_review_input	bou.or.ug	regulator_or_public_authority	official_regulator_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	281	"UG,Uganda,I03,The National Payment Systems Regulatory Sandbox Framework 2021,Bank of Uganda,,2026-05-31,official_financial_regulator_framework,sectoral regulatory sandbox,H,""Strong officia"	Names Bank of Uganda sandbox framework and regulator URL.	surface existence only	retain for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00633	LIMEN-SIGNAL-9DB30FAECDB8D88A	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	3	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	hardening_review_url_extracted	named-url-extraction-results-v0.1	bou.or.ug	regulator_or_public_authority	direct_official_or_regulator_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28863	"claim_role: ""sectoral regulatory sandbox"""	Local atlas context names an official regulator source surface with publisher/title/URL; review only source-surface existence.	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	Extract the named source metadata into the direct-source queue and keep sector/source-surface limits.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00634	LIMEN-SIGNAL-23BFD11471E9FD6A	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.boz.zm/financial-stability/regulatory-sandbox	4	https://www.boz.zm/financial-stability/regulatory-sandbox	snippet_or_result	source_review_input	boz.zm	regulator_or_public_authority	direct_official_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	303	"ZM,Zambia,I03,Regulatory Sandbox,Bank of Zambia,,2026-05-31,official_regulator_page,positive_replacement,M,""Strongest official sandbox evidence found: operational/payment-systems regulatory sandbox with"	Row names a concrete official sandbox surface in local metadata.	Surface existence only; no truth, legality, compliance, prevalence, or ranking inference.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00635	LIMEN-SIGNAL-27596630F17C091A	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.boz.zm/financial-stability/regulatory-sandbox	4	https://www.boz.zm/financial-stability/regulatory-sandbox	snippet_or_result	source_review_input	boz.zm	regulator_or_public_authority	direct_regulator_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	302	ZM,Zambia,I02,Regulatory Sandbox,Bank of Zambia,,2026-05-31,official_regulator_page,positive_replacement,M,BoZ page describes a regulatory sandbox for small-scale live testing of payment-system innovatio	row names the Bank of Zambia regulatory sandbox page	bounded source-surface existence only	queue bounded source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00636	LIMEN-SIGNAL-34FFD4DDE916195D	source_surface_anchor_only	P2	open_promotion_hardening				1	https://www.bsp.gov.ph/Regulations/Issuances/2022/1153.pdf	6	https://www.bsp.gov.ph/Regulations/Issuances/2022/1153.pdf	snippet_or_result	source_review_input	bsp.gov.ph	regulator_or_public_authority	official_legal_or_policy_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv	287	PH,Philippines,I10,Circular No. 1153 Series of 2022 - Regulatory Sandbox Framework,Bangko Sentral ng Pilipinas,,2026-05-31,regulator circular,Sandbox lifecycle source with exit/revocation provisions.,M,	Local row metadata names a concrete official or institutional surface with a reviewable URL or title.	Surface existence only from local metadata; no incident, legality, safety, compliance, prevalence, or ranking inference.	keep in direct-source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
