row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00106	LIMEN-SIGNAL-51488BC0B9BA0812	source_surface_anchor_only	P2	open_promotion_hardening				5	http://www.tra.gov.lb/Consultations	1	http://www.tra.gov.lb/Consultations	snippet_or_result	source_review_input	tra.gov.lb	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	206	LB,Lebanon,I03,TRA consultations and regulations pages checked for sandbox evidence,Telecommunications Regulatory Authority,,2026-05-31,official_sector_regulator,negative_check,M,TRA public pages expose consultations/regulati	row names a concrete official or institutional source surface	surface existence/context only; do not infer legality, prevalence, or deployment truth	open bounded source packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00107	LIMEN-SIGNAL-EC52936E4FF05857	source_surface_anchor_only	P2	open_promotion_hardening				5	https://w	1	https://w	snippet_or_result	source_review_input	w	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	1009	batch-03-pm-bg,official/legal/regulatory,candidate score-bearing source,source hardening before score update,RE,Reunion,1 official/legal/regulatory,Bac à sable intelligence artificielle et services publics: la CNIL accompagne 8 projets inno	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00108	LIMEN-SIGNAL-522A6822039E208C	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	6	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	snippet_or_result	source_review_input	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	518	RO,Romania,I03,Article 57: AI regulatory sandboxes,European Commission AI Act Service Desk,,2026-05-30,EU official guidance / statutory explainer,EU-level requirement context for national AI regulato	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	Surface existence and source posture only from the named local source surface.	Open bounded source review on the named surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00109	LIMEN-SIGNAL-6485872EB9381573	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	6	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	snippet_or_result	source_review_input	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	260	RO,Romania,I03,Article 57: AI regulatory sandboxes,European Commission AI Act Service Desk,,2026-05-31,EU official guidance / statutory explainer,EU context only,H,Explains AI Act sandbox obligations	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00110	LIMEN-SIGNAL-A35880AA548979F9	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	6	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	snippet_or_result	source_review_input	ai-act-service-desk.ec.europa.eu	regulator_or_public_authority	official_eu_law_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1543	pallas-readiness-sprint-2,RO,Romania,I03,Article 57: AI regulatory sandboxes,European Commission AI Act Service Desk,,2026-05-30,EU official guidance / statutory explainer,EU-level requirement contex	Names EUR-Lex Article 57 as a concrete official EU legal surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, deployment, prevalence, or ranking claim.	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00111	LIMEN-SIGNAL-64EB5433C5BA99E0	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	3	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	snippet_or_result	source_review_input	ai-watch.ec.europa.eu	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	645	SK,Slovakia,I03,Slovakia: Public Sector dimension of AI Strategy,European Commission AI Watch,,2026-05-30,official	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00112	LIMEN-SIGNAL-C8F8510791489127	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	3	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	snippet_or_result	source_review_input	ai-watch.ec.europa.eu	regulator_or_public_authority	EU institutional source surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_17_SOURCE_REFRESH.csv	6	SK,Slovakia,I03,Slovakia: Public Sector dimension of AI Strategy,European Commission AI Watch,,2026-05-31,official	European Commission AI Watch page is a named institutional source surface.	Names a bounded direct source surface only; no substantive claim.	queue bounded surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00113	LIMEN-SIGNAL-E3ACE4ABBC29ABDB	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	3	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	snippet_or_result	source_review_input	ai-watch.ec.europa.eu	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	658	SK,Slovakia,I08,Slovakia: Public Sector dimension of AI Strategy,European Commission AI Watch,,2026-05-30,official	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00114	LIMEN-SIGNAL-0DE913C3D6FA4A7F	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai.gov.ua/	2	https://ai.gov.ua/	snippet_or_result	source_review_input	ai.gov.ua	regulator_or_public_authority	direct_surface_candidate	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	968	pallas-readiness-sprint-1,UA,Ukraine,I03,Roadmap for AI regulation in Ukraine - sandbox/planned regulatory instruments,Ministry of Digital Transformation of Ukraine,,2026-05-30,official policy portal,Primary evidence for emerging AI regulat	Names a concrete direct source surface: pallas-readiness-sprint-1.	Source-surface existence and posture only; no incident truth, legality, compliance, prevalence, or ranking claim.	retain for bounded direct-source surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00115	LIMEN-SIGNAL-E8B49FE6EE528D5C	source_surface_anchor_only	P2	open_promotion_hardening				4	https://ai.gov.ua/	2	https://ai.gov.ua/	snippet_or_result	source_review_input	ai.gov.ua	regulator_or_public_authority	direct_official_or_institutional_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	968	UA,Ukraine,I03,Roadmap for AI regulation in Ukraine - sandbox/planned regulatory instruments,Ministry of Digital Transformation of Ukraine,,2026-05-30,official policy portal,Primary evidence for emerging AI regulatory sandbox discussion,M,F	local metadata names a concrete official or institutional source surface	surface existence/posture only; no incident, legality, compliance, or prevalence claim	open bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00116	LIMEN-SIGNAL-B1875FF59F50B1D1	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.aki.ee/en	2	https://www.aki.ee/en	json_field:url	origin_file_line	aki.ee	regulator_or_public_authority	regulator_source	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/legal-regulatory-latest.jsonl	15	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""estonian-data-protection"", ""content_hash"": ""90356daace1e8719397d2d1725d0e0c152ce3ec0b5d998566a5f19fc222ccb8d"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_fou"	Local metadata names the Estonian Data Protection Inspectorate as a concrete regulator source surface.	source-surface existence only; no truth, legality, compliance, prevalence, or ranking claim	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00117	LIMEN-SIGNAL-CF95264A06CF073E	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.bnr.rw/documents/18.04.2022_BNR_RegulatorySandbox.pdf	1	https://www.bnr.rw/documents/18.04.2022_BNR_RegulatorySandbox.pdf	snippet_or_result	source_review_input	bnr.rw	court_or_tribunal	official_direct_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	278	RW,Rwanda,I03,BNR Regulation No 41/2022 governing the regulatory sandbox,National Bank of Rwanda,,2026-05-30,official_regulation_pdf,primary,M,Official regulation linked from BNR sandbox page; ev	Local metadata names a concrete official, court, regulator, ministry, register, or procurement surface suitable for bounded source-surface review.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep in bounded direct source-surface review set	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00118	LIMEN-SIGNAL-51E6DBD3CB278459	source_surface_anchor_only	P2	open_promotion_hardening				4	https://cca.gov.in/signature_verification.html	6	https://cca.gov.in/signature_verification.html	json_field:url	origin_file_line	cca.gov.in	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-india-records.jsonl	23	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""india-pki"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""cca.gov.in"", ""error"": ""URLError(TimeoutError('timed out'))"", ""http_ok"": false,"	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	Surface existence and source posture only from the named local source surface.	Open bounded source review on the named surface.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00119	LIMEN-SIGNAL-7A3FD4FB651EEEE3	source_surface_anchor_only	P2	open_promotion_hardening				4	https://cca.gov.in/signature_verification.html	6	https://cca.gov.in/signature_verification.html	json_field:url	origin_file_line	cca.gov.in	regulator_or_public_authority	direct_named_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/runtime/lanes/global-south-india-failed-latest.jsonl	5	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""india-pki"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""cca.gov.in"", ""error"": ""URLError(TimeoutError('timed out'))"", ""http_ok"": false,"	Row names a concrete institutional or official source surface sufficient for bounded source-surface review.	Source-surface existence only; no truth, legality, safety, or prevalence claim.	Keep in direct-source review queue.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00120	LIMEN-SIGNAL-D5854F3FA17E7852	source_surface_anchor_only	P2	open_promotion_hardening				4	https://cca.gov.in/signature_verification.html	6	https://cca.gov.in/signature_verification.html	json_field:url	origin_file_line	cca.gov.in	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-india-latest.jsonl	5	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""india-pki"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""cca.gov.in"", ""error"": ""URLError(TimeoutError("	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00121	LIMEN-SIGNAL-2FD6CF5DE7A34914	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.cisa.gov/report	1	https://www.cisa.gov/report	snippet_or_result	source_review_input	cisa.gov	regulator_or_public_authority	official_reporting_surface	P1_official_or_regulator_review	residual-weird	AI incident	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	508	batch-10-cc-nf,infrastructure,candidate score-bearing source,source hardening before score update,GU,Guam,technical and institutional substrate,Report cyber issue,CISA,,current,official,US cyber incident reporting substrate,high,Fede	named CISA reporting page is a concrete official source surface	source-surface existence only	retain for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00122	LIMEN-SIGNAL-D414920C1A25EAC0	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.cnil.fr/fr/intelligence-artificielle	3	https://www.cnil.fr/fr/intelligence-artificielle	snippet_or_result	source_review_input	cnil.fr	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1826	pallas-readiness-sprint-3,BL,Saint Barthelemy,I02;I05,Intelligence artificielle,CNIL,,2026-05-30,regulator guidance,French data-protection regulator publishes AI guidance and recommendations,M,Relevant national r	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00123	LIMEN-SIGNAL-EB0FCF48A796EFDD	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.cnil.fr/fr/intelligence-artificielle	3	https://www.cnil.fr/fr/intelligence-artificielle	snippet_or_result	source_review_input	cnil.fr	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	438	GP,Guadeloupe,I03,CNIL innovation and AI resources,CNIL,,2026-05-30,regulator,Indicates regulator guidance/support environment for AI and data-protection innovation,M,First pass did not find a Guadeloupe-specific	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00124	LIMEN-SIGNAL-D2BD1E7159C9259E	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.cnpd.pt/	1	https://www.cnpd.pt/	snippet_or_result	source_review_input	cnpd.pt	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	986	batch-15-us-pl,official/legal/regulatory,candidate score-bearing source,source hardening before score update,PT,Portugal,official/legal/regulatory,Portuguese Data Protection Authority,CNPD,,2024,official,primary,high,Relevant oversight for	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00125	LIMEN-SIGNAL-43BD95114C4F83F0	source_surface_anchor_only	P2	open_promotion_hardening				4	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-dig	2	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-dig	snippet_or_result	source_review_input	competition-bureau.canada.ca	regulator_or_public_authority	direct_surface	P3_candidate_review	identity-provenance	synthetic media	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	160	pallas-readiness-sprint-1,CA,Canada,I03,Canadian Digital Regulators Forum: synthetic media / digital collaboration materials,Competition Bureau Canada,	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00126	LIMEN-SIGNAL-83E42BFCA642130C	source_surface_anchor_only	P2	open_promotion_hardening				4	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-digital-regulators-forum	4	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-digital-regulators-forum	snippet_or_result	source_review_input	competition-bureau.canada.ca	regulator_or_public_authority	direct_surface	P3_candidate_review	identity-provenance	synthetic media	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	160	CA,Canada,I03,Canadian Digital Regulators Forum: synthetic media / digital collaboration materials,Competition Bureau Canada,,2026	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00127	LIMEN-SIGNAL-F4D279E6B150E620	source_surface_anchor_only	P2	open_promotion_hardening				4	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-digital-regulators-forum	4	https://competition-bureau.canada.ca/en/how-we-foster-competition/collaboration-and-partnerships/canadian-digital-regulators-forum	snippet_or_result	source_review_input	competition-bureau.canada.ca	regulator_or_public_authority	direct_surface	P3_candidate_review	identity-provenance	synthetic media	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv	7	CA,Canada,I03,Canadian Digital Regulators Forum,Competition Bureau Canada,,2026-05-31,regulator coordination page,weak/negative ev	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00128	LIMEN-SIGNAL-4DAD4EA9F2BCBC35	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.crowdstrike.com/en-us/partner-program/project-quiltworks/	2	https://www.crowdstrike.com/en-us/partner-program/project-quiltworks/	snippet_or_result	source_review_input	crowdstrike.com	security_advisory_or_vulnerability	vendor_advisory_surface	P2_article_relevance_review	security-agentic	AI vulnerability	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/snapshots/crowdstrike.com-jina-19e18d02fc2a2bd9.txt	57	* [Project QuiltWorks The industry coalition mobilizing to close the frontier AI vulnerability gap at scale.](	Local snapshot names a concrete CrowdStrike vendor page for Project QuiltWorks.	Source-surface existence only.	Queue bounded direct-source review on the named vendor page.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00129	LIMEN-SIGNAL-23966FC2CCCD4A6B	source_surface_anchor_only	P2	open_promotion_hardening				4	https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	6	https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	snippet_or_result	source_review_input	digital-strategy.ec.europa.eu	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/p0-source-packs/p0-verification-source-packs-v0.2.md	33	| AI Act | Shaping Europe’s digital future<br> | 200 | `76d4eafd9d0bf8ea` | regulatory sandbox: implified requirements granted to small and medium-sized enterprises are extended to small	Local metadata names direct official/institutional surface European Commission AI Act page suitable for bounded source-surface review.	named source-surface existence and bounded posture only	review named source page/PDF only	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00130	LIMEN-SIGNAL-175E50D4EFE323DE	source_surface_anchor_only	P2	open_promotion_hardening				4	https://doi.org/10.5281/zenodo.18111792	1	https://doi.org/10.5281/zenodo.18111792	json_field:url	origin_file_line	doi.org	regulator_or_public_authority	official_sandbox_framework	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl	26	"{""authority"": ""scholarly-doi-source"", ""claim"": ""Spain/AESIA sandbox outputs are a high-value comparator because the guides expose concrete evidence duties: records, risk management, technical documentation, human oversight, post-market moni"	Row names the Bank of Uganda sandbox framework as a concrete official source surface; scope is fintech, not general AI.	surface existence only; fintech/payment sandbox scope only	review the named official framework if needed	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00131	LIMEN-SIGNAL-FB1F4332FFCDF0F9	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.ecsrc.com/cms/Cmspages/details/301/category/fintech-regulatory-sandbox	3	https://www.ecsrc.com/cms/Cmspages/details/301/category/fintech-regulatory-sandbox	snippet_or_result	source_review_input	ecsrc.com	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2020	pallas-readiness-sprint-3,DM,Dominica,I03,FinTech Regulatory Sandbox,Eastern Caribbean Securities Regulatory Commission,,2026-05-30,regional official regulator page,sandbox evide	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00132	LIMEN-SIGNAL-C2BF28B3EB07F223	source_surface_anchor_only	P2	open_promotion_hardening				4	https://eur-lex.europa.eu/eli/r	2	https://eur-lex.europa.eu/eli/r	snippet_or_result	source_review_input	eur-lex.europa.eu	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	identity-provenance	C2PA	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/verification/verification-priority-semantic-links-v0.2.jsonl	102	"{""corpus_version"": ""v0.2"", ""generated_at"": ""2026-06-01T05:45:34Z"", ""relation"": ""source-supports-verification-task"", ""source_title"": ""Regulation (EU) 2024/1183 establishing the European Digital Identity Framework"", ""source_url"": """	Local row names a concrete official law or regulator surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
