queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-00551	LIMEN-SIGNAL-51DC8CCC7C044BF2	country_gap_no_parent_source		Tonga country research-queue prompt	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:78	country prompt row lists target queries only; no named parent source URL	processing-state pointer only; no reviewed-core promotion or substantive legal/safety/compliance claim	do not promote; needs separate named-source discovery	20260616T121605Z-lane9-e52ae63e	P2_article_relevance_review	named_source_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	78
BPSE-00553	LIMEN-SIGNAL-523CA239D728DD79	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:61	Research-queue country placeholder lists Kiribati search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	named_source_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	61
BPSE-00554	LIMEN-SIGNAL-524754976A86AF71	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:64	Research-queue country placeholder lists Marshall Islands search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	named_source_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	64
BPSE-00555	LIMEN-SIGNAL-5308D43E0D717A47	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:45	Research-queue country placeholder lists Belarus search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	named_source_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	45
BPSE-00556	LIMEN-SIGNAL-53184E403164FF0A	country_gap_no_parent_source		PALLAS_OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:4	Research-queue country placeholder lists Spain search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	named_source_proxy	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	4
BPSE-00557	LIMEN-SIGNAL-5387F8121D64C669	country_gap_no_parent_source		PALLAS_OBSERVABILITY_COUNTRY_INDEX country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:243	Antigua and Barbuda score/profile row gives gap flags and multiple source examples but no direct regulatory-sandbox parent URL.	processing-state gap/profile marker only	resolve from source-refresh/source-pack before review	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	243
BPSE-00558	LIMEN-SIGNAL-53912DEF79597925	country_gap_no_parent_source		PALLAS_OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:21	Research-queue country placeholder lists Iceland search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	21
BPSE-00560	LIMEN-SIGNAL-544A402F9AA7C0C9	country_gap_no_parent_source		OBSERVABILITY_250_COUNTRY_MATRIX country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:67	Åland score/profile row says no algorithm register found and lists multiple examples without URL.	processing-state gap/profile marker only	resolve from source-refresh/source-pack before review	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	67
BPSE-00561	LIMEN-SIGNAL-54A9DA1106087086	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:34	Research-queue country placeholder lists Faroe Islands search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	34
BPSE-00563	LIMEN-SIGNAL-54CD3C60F4D8E066	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:4	Research-queue country placeholder lists Spain search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	4
BPSE-00564	LIMEN-SIGNAL-54EA1004DFEA4A5E	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:65	Research-queue country placeholder lists Mauritius search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	65
BPSE-00565	LIMEN-SIGNAL-555EB41FB731BB93	country_gap_no_parent_source		PALLAS_OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:51	Research-queue country placeholder lists Cayman Islands search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_adjacent	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	51
BPSE-00567	LIMEN-SIGNAL-5674E62E95519137	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:24	Research-queue country placeholder lists Honduras search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_adjacent	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	24
BPSE-00568	LIMEN-SIGNAL-5685E9525961AB5D	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:26	Research-queue country placeholder lists Reunion search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_or_adjacent	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	26
BPSE-00572	LIMEN-SIGNAL-57D1B21BE28E83C9	country_gap_no_parent_source		PALLAS_READINESS_WORLD_COUNTRY_MATRIX country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:5	Australia matrix row is a country profile/gap row and says no federal algorithm register found; no parent URL.	processing-state gap/profile marker only	resolve from source pack before review	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	5
BPSE-00574	LIMEN-SIGNAL-592DA29F0791ED60	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:82	Research-queue country placeholder lists Vanuatu search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	wrapper_or_index_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	82
BPSE-00576	LIMEN-SIGNAL-59357B167CBD0628	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:81	Research-queue country placeholder lists Uganda search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found	20260616T121626Z-lane4-0b41a3ac	P2_article_relevance_review	wrapper_or_index_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	81
BPSE-00577	LIMEN-SIGNAL-59C67B137E9B97B9	country_gap_no_parent_source		Northern Mariana Islands country profile / algorithm-register gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1485	Profile states no public algorithm register and only generic source examples; no parent URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	wrapper_or_index_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1485
BPSE-00578	LIMEN-SIGNAL-59E2D06A662D80FF	country_gap_no_parent_source		Ghana observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:57	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	wrapper_or_index_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	57
BPSE-00580	LIMEN-SIGNAL-5ADD24AB1AD29C42	country_gap_no_parent_source		Marshall Islands country profile / algorithm-register gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1233	Profile states no public algorithm register and only generic source examples; no parent URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	wrapper_or_index_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1233
BPSE-00581	LIMEN-SIGNAL-5AFA6596320D29D5	country_gap_no_parent_source		Cape Verde observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:50	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	wrapper_or_index_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	50
BPSE-00582	LIMEN-SIGNAL-5B2CB40E22260B0B	country_gap_no_parent_source		Burkina Faso observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:49	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	49
BPSE-00583	LIMEN-SIGNAL-5B31781EE528C7A7	country_gap_no_parent_source		Zimbabwe observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:85	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	85
BPSE-00584	LIMEN-SIGNAL-5B3776014B2C4412	country_gap_no_parent_source		Tunisia country profile / algorithm-register gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:2052	Profile states no public algorithm register was verified; no parent URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	2052
BPSE-00585	LIMEN-SIGNAL-5B73FFA9B3C8AC66	country_gap_no_parent_source		Benin observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:47	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	47
BPSE-00586	LIMEN-SIGNAL-5B888BC4074457AD	country_gap_no_parent_source		Monaco atlas score placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8912	Atlas JSON line is an indicator score/label only; no parent source URL is present in the local row context.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8912
BPSE-00587	LIMEN-SIGNAL-5B88C028C4132A20	country_gap_no_parent_source		Poland atlas score placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:4782	Atlas JSON line is an indicator score/label only; no parent source URL is present in the local row context.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	4782
BPSE-00588	LIMEN-SIGNAL-5B9663CC474C822C	country_gap_no_parent_source		Albania observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:29	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	29
BPSE-00589	LIMEN-SIGNAL-5BA74085D507162A	country_gap_no_parent_source		San Marino observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:41	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	41
BPSE-00590	LIMEN-SIGNAL-5C02175746CFB438	country_gap_no_parent_source		Jersey observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:10	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	10
BPSE-00591	LIMEN-SIGNAL-5C0F5640EEB0039D	country_gap_no_parent_source		Kosovo weak-source warning / sandbox gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1978	Warning states no official AI sandbox source was found; no parent source URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	metadata_only_unresolved	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	1978
BPSE-00592	LIMEN-SIGNAL-5C2410C58DB43E3C	country_gap_no_parent_source		Ecuador weak-source warning / procurement gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md:533	Warning says general procurement law/draft strategy do not prove controls; no parent source URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	metadata_only_unresolved	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md	533
BPSE-00593	LIMEN-SIGNAL-5C41235DE1A78B8F	country_gap_no_parent_source		Serbia observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:14	Research queue lists search queries/source classes only, not a named source URL.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	14
BPSE-00594	LIMEN-SIGNAL-5CCC33F8D4A1E775	country_gap_no_parent_source		Cambodia country profile / sandbox gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:342	Profile says no AI regulatory sandbox was verified; no parent URL is exposed.	processing-state parent-source extraction only	do not route to direct source review; retain as country-gap/search placeholder	20260616T121650Z-lane5-684a7ed3	P2_article_relevance_review	queue_or_country_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	342
BPSE-00602	LIMEN-SIGNAL-5EDB0733010A3143	country_gap_no_parent_source			PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:61	Costa Rica country-index row is a score/gap wrapper and the inspected line does not expose a concrete algorithm-register parent URL.	wrapper/gap only; no direct source-surface claim	leave in source-resolution queue until a direct parent URL is selected	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	country_index_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	61
BPSE-00603	LIMEN-SIGNAL-5EE5BC8210587747	country_gap_no_parent_source			OBSERVABILITY_RESEARCH_QUEUE.csv:66	Micronesia research-queue row is only a query bundle of desired source families, with no named parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	66
BPSE-00604	LIMEN-SIGNAL-5EEECFD60303465A	country_gap_no_parent_source			PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:31	Uganda review-load row is a country score wrapper and its I05 text says no public algorithm register was found.	gap/wrapper only; no algorithm-register source claim	do not promote until a direct algorithm-register source is found	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	country_review_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv	31
BPSE-00606	LIMEN-SIGNAL-5F00790CB44506FC	country_gap_no_parent_source			PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:75	Solomon Islands research-queue row is only a query bundle and names no parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	75
BPSE-00607	LIMEN-SIGNAL-5F4992CD999A7C9F	country_gap_no_parent_source			PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:45	Guadeloupe country-index row is a gap/score wrapper; inspected line does not expose a direct algorithm-register parent URL.	wrapper/gap only; no direct source-surface claim	leave unresolved until a direct register/source URL is selected	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	country_index_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	45
BPSE-00608	LIMEN-SIGNAL-5F64FBF26EDA4347	country_gap_no_parent_source			PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:195	Bangladesh country-index row reports AI-evidence gaps and does not expose a concrete AI evidence parent URL in the inspected line.	wrapper/gap only; no direct source-surface claim	leave unresolved until a direct parent source is identified	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	country_index_wrapper	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	195
BPSE-00609	LIMEN-SIGNAL-5F7EA14E030BA335	country_gap_no_parent_source			OBSERVABILITY_RESEARCH_QUEUE.csv:24	Honduras research-queue row is only a country query bundle and names no parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	24
BPSE-00611	LIMEN-SIGNAL-5F8EACCE0FD9199D	country_gap_no_parent_source			OBSERVABILITY_COUNTRY_PROFILES.md:441	Cocos profile explicitly says no public algorithm/register source was found and provides no parent source URL.	profile/gap only; no direct source-surface claim	do not promote until a direct register/source URL is found	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	country_profile_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	441
BPSE-00612	LIMEN-SIGNAL-60398DC1332B3F82	country_gap_no_parent_source			PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:47	Benin research-queue row is only a country query bundle and names no parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	47
BPSE-00613	LIMEN-SIGNAL-604E7EA5EE4A91DE	country_gap_no_parent_source			PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:19	Laos research-queue row is only a country query bundle and names no parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	19
BPSE-00614	LIMEN-SIGNAL-610882B77378D9B6	country_gap_no_parent_source			PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:35	Georgia research-queue row is only a country query bundle and names no parent source URL.	queue target only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	research_queue_country_row	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	35
BPSE-00616	LIMEN-SIGNAL-615714A83C1CEAF2	country_gap_no_parent_source			global-south-rwanda-latest.md:8	Rwanda monitoring note is a target-jurisdiction reminder and names no parent source URL.	monitoring note only; no source-surface claim	perform separate source discovery outside this bounded extraction batch	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	monitoring_note_proxy	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/global-south-rwanda-latest.md	8
BPSE-00617	LIMEN-SIGNAL-619293C7E1C44F48	country_gap_no_parent_source			PALLAS_GRAND_PROGRAM_RESULTS.md:2180	Estonia open-question row asks whether a sandbox exists but names no source URL.	open question only; no source-surface claim	resolve a concrete Estonia sandbox source before review	20260616T121705Z-lane8-98514f66	P2_article_relevance_review	open_question_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2180
