signal_id	autoresolve_status	extracted_source_url	evidence_location	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
LIMEN-SIGNAL-98DF9849977A26C0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:241-257	wrapper/proxy row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	249	score-change note cites underlying laws/bills but is still a narrative wrapper	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-99D2F472BC4FFE03	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:28-44	wrapper/proxy row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv	36	candidate-matrix delta cites underlying official datasets but is still a narrative wrapper	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-9A1C3D358A20FABC	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:137-153	wrapper/proxy row	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	145	country-index row summarizes examples but does not expose one named reviewable surface	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-9A5F9D5D2EB4E92A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:139-155	wrapper/proxy row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	147	summary table lists underlying Palau sources but is still a wrapper	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-9A76468A615DA1AF	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/notes/trace-x-case-briefs-section6.md:75-91	wrapper/proxy row	P1_official_or_regulator_review	residual-weird	AI incident	/srv/tyche/gaia/tyche-research-vault/notes/trace-x-case-briefs-section6.md	83	case-brief note points toward a named CJEU judgment but is not the source surface itself	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-9D1A8AF7E9508B09	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:789-805	wrapper/proxy row	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	797	country profile lists example sources but does not expose one reviewable source surface	no direct source claim from this row	extract named underlying source surface first
LIMEN-SIGNAL-A07ADD7334AB8EC5	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json:4424-4440	proxy_or_wrapper_source_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json	4432	Local metadata points toward an underlying source surface but does not yet expose a clean named review target.	must resolve direct public source before promotion	extract the named underlying source surface locally before review
LIMEN-SIGNAL-A177679748B6437C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md:296-312	proxy_or_wrapper_source_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md	304	Local row is a source-pack/proxy entry that still needs named source extraction.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract the named underlying source surface locally before review
LIMEN-SIGNAL-A5B6784A543C1985	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:27-43	hardening_summary_wrapper	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	35	Country hardening summary points toward underlying sources but does not expose one reviewable surface here.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface
LIMEN-SIGNAL-A62BCD996994AFA3	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:685-701	matrix_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	693	Matrix row points toward Government Gazette/RONLAW procurement anchors but does not expose one named reviewable surface cleanly here.	wrapper/proxy evidence only; no direct source-surface claim until a named underlying source is extracted.	extract named underlying source surface
LIMEN-SIGNAL-A7309C1F87D3A0D2	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1985-2001	derived_matrix_pointer	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1993	Matrix delta cites a guideline but does not expose a named reviewable source surface here.	extract named direct source before review	extract exact guideline title or URL locally
LIMEN-SIGNAL-ABFB7D9DF8CD5605	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:1-10	research_queue_wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	2	Research queue lists topics and jurisdictions but does not name a reviewable source surface yet.	extract named direct source before review	extract concrete named official source locally
LIMEN-SIGNAL-ACB0ACA9CE360293	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8885-8901	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8893	Local wrapper points toward a source family or use case but not a stable direct source surface here.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source
LIMEN-SIGNAL-AF93566764720764	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8580-8596	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8588	Local wrapper points toward a source family or use case but not a stable direct source surface here.	must resolve direct public source before promotion	extract named direct source
LIMEN-SIGNAL-AFE92F6ED26F8514	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.csv:3-19	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.csv	11	Local wrapper points toward a source family or use case but not a stable direct source surface here.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named direct source
LIMEN-SIGNAL-B038F92EA129E5D8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8122-8138	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8130	Local wrapper points toward a source family or use case but not a stable direct source surface here.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source
LIMEN-SIGNAL-B0BEA598054E76EA	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/governance-monitors.json:362-378	observatory wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/governance-monitors.json	370	Governance monitor note is an atlas wrapper, not a named sandbox surface.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B0C56C8311C481B0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:4049-4065	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	4057	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B0D48D65D9E627F0	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:6133-6149	country-profile proxy	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6141	Atlas country summary is a profile wrapper without a named sandbox source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B14484B04591C191	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8791-8807	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8799	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B2372D9E3547A480	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:6651-6667	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6659	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B2527FB981734382	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:2671-2687	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2679	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B27BDE34195E7C8B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:21897-21913	country-profile proxy	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21905	Atlas country summary is a profile wrapper without a named reviewable source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B372F9DB8A11ADE8	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:2060-2076	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2068	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B3D8D88EA99DD71E	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:2518-2534	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2526	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
LIMEN-SIGNAL-B5E345C2CA2E2E80	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:141-157	wrapper_or_unresolved_lead	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	149	Country profile lists example sources but does not itself expose one named reviewable direct surface.	needs named direct source before review	extract named direct source from local context
LIMEN-SIGNAL-B66F3F39D24EDEEB	unresolved_needs_parent_source_extraction		/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/governance-monitors.json:326-342	wrapper_or_unresolved_lead	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/governance-monitors.json	334	Governance-monitors JSON describes what a tracker covers but not the named direct source surface to review.	needs named direct source before review	extract named direct source from local context
LIMEN-SIGNAL-B6C2A828FEE0E842	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:81-97	wrapper_or_unresolved_lead	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	89	Country hardening summary lists candidate surfaces but is itself a wrapper, not the source surface.	needs named direct source before review	extract named direct source from local context
LIMEN-SIGNAL-B966ED76056774C5	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv:21-37	proxy_or_pack	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv	29	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-B98BDC3FD98AB0BE	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/RESULT.md:142-158	proxy_or_pack	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/RESULT.md	150	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BB42E3F5E42569EA	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md:1-17	proxy_or_pack	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md	9	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BC560C5DD8A82361	unresolved_needs_parent_source_extraction		/srv/tyche/projects/limen-ai-edge-case-atlas/dashboard/limen-dashboard-api-bundle-v0.1.json:1375-1391	local_dashboard_wrapper	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/projects/limen-ai-edge-case-atlas/dashboard/limen-dashboard-api-bundle-v0.1.json	1383	Local dashboard/bundle wrapper points toward source families but does not provide a bounded source-surface record for this row.	source-family pointer only; no incident truth, safety, legality, prevalence, or ranking claim	extract a named source URL/record before source review
LIMEN-SIGNAL-BC83075B2DD46A9B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:737-753	proxy_or_pack	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	745	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BD2064329CB21E8B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:1-11	proxy_or_pack	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	3	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BDE90DE30B2002B4	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:1754-1770	proxy_or_pack	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	1762	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BE25BCFB5A7DF61A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv:8-24	proxy_or_pack	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv	16	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BEE75969AA3C3FD7	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv:11-27	proxy_or_pack	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv	19	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	metadata names at most an underlying source family	extract named direct source from local pack
LIMEN-SIGNAL-BF30C64960BF3300	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:793-809	source_pack_or_proxy_row	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	801	Local packet points toward a source but does not expose one named reviewable surface yet.	named-surface extraction only	extract canonical source title and URL locally
LIMEN-SIGNAL-C2A65B3157ED1E7B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:82-98	source_pack_or_proxy_row	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	90	Local packet points toward a source but does not expose one named reviewable surface yet.	named-surface extraction only	extract canonical source title and URL locally
LIMEN-SIGNAL-C9335C9EA9B4B2A1	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:1-11	queue wrapper listing multiple surfaces	P1_official_or_regulator_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	3	Observability queue row bundles several surfaces and needs named-source extraction.	Only indicates or proxies a source; no direct-surface claim yet.	extract named source surface
LIMEN-SIGNAL-C9EE052148BC02BF	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:1-11	queue wrapper listing multiple surfaces	P1_official_or_regulator_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	3	Observability queue row bundles several surfaces and needs named-source extraction.	Only indicates or proxies a source; no direct-surface claim yet.	extract named source surface
LIMEN-SIGNAL-CDE7D858435DB48F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:143-159	wrapper_or_proxy_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv	151	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-CDE973301F240DC6	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:8-24	source_pack_proxy	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv	16	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials
LIMEN-SIGNAL-CE08609DDC424D50	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_FINDINGS_DIGEST.md:350-366	wrapper_or_proxy_surface	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_FINDINGS_DIGEST.md	358	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-CF533BB880C01E4B	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv:4-20	wrapper_or_proxy_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv	12	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-CF9A718A700BDA8C	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:538-554	wrapper_or_proxy_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	546	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-CFDFF8E1F40036C5	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1337-1353	wrapper_or_proxy_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1345	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-D04669A42126D88A	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1343-1359	wrapper_or_proxy_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1351	Local wrapper/proxy row points toward a source, but it does not yet expose a stable named reviewable source surface in this row alone.	extract the named direct source before any reviewed example or paper claim	extract the concrete official/court/vendor source name or URL first
LIMEN-SIGNAL-D1013318057B277F	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1383-1399	proxy_wrapper_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	1391	Wrapper/profile row points toward a direct source, but the named reviewable surface is not isolated yet.	Only infer that an underlying direct source is named nearby.	Extract the named underlying source first.
LIMEN-SIGNAL-D2B6D12DBBD6F2E1	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2047-2063	proxy_wrapper_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2055	Wrapper/profile row points toward a direct source, but the named reviewable surface is not isolated yet.	Only infer that an underlying direct source is named nearby.	Extract the named underlying source first.
LIMEN-SIGNAL-D6F332EDE77B1484	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1595-1611	derived row pointing to named source	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1603	Derived local row points toward a concrete source, but the reviewable surface is not extracted here.	Underlying named source must be surfaced before review.	Extract the named direct source surface from local materials.
LIMEN-SIGNAL-D90288DA84945BF5	unresolved_needs_parent_source_extraction		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:28-44	derived row pointing to named source	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv	36	Derived local row points toward a concrete source, but the reviewable surface is not extracted here.	Underlying named source must be surfaced before review.	Extract the named direct source surface from local materials.
