source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://argentina.gob.ar/tina	closed_noncase_source_surface	https://www.argentina.gob.ar/tina	argentina.gob.ar	argentina.gob.ar	Argentina Tina virtual assistant service page	public source surface only	public-sector chatbot; automated assistant	unknown	Argentina	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Official chatbot/service page describes Tina; it does not contain a concrete edge-case event or finding.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://arxiv.org/abs/2601.13903	closed_noncase_source_surface	https://arxiv.org/abs/2601.13903	arxiv.org	arxiv.org		none	blockchain_trust; source_surface_accounting	2026-01-20	European Union	The arXiv paper proposes an eIDAS-to-public-blockchain trust architecture; it is not a concrete AI edge-case record.	Source-surface accounting only; no case-level claim extracted.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, ranking, or guilt from this source surface.	Public source is a design/architecture preprint about blockchain trust and legal attribution, not an AI event, vulnerability, official action, or empirical finding.	A direct public source with a named concrete event/action/vulnerability/finding and exact supporting text would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	close_source_surface
https://arxiv.org/abs/2603.26983	case_candidate_for_hardening	https://arxiv.org/abs/2603.26983	arxiv.org	arxiv.org	EU AI Act Article 50 provenance-tracking gap in iterative fact-checking workflows	scholarly_preprint	content_provenance; AI_transparency; legal_technical_mismatch	2026-03-27	European Union	An arXiv preprint claims that, in diagnostic use cases such as automated fact-checking pipelines, iterative editorial workflows and non-deterministic LLM outputs make provenance tracking infeasible under simple post-hoc labeling approaches.	Preprint-level claim about architectural/provenance feasibility constraints in stated diagnostic workflows only.	Do not claim EU AI Act noncompliance, legal violation, deployment prevalence, safety harm, or that all C2PA/provenance systems fail.	Exact arXiv abstract states a concrete scholarly finding about machine-readable transparency/provenance constraints for AI-generated content workflows; bounded as a preprint claim only.	Retrieve and quote original paper text around diagnostic use cases; record method limits; preserve preprint-only evidence tier; avoid legal compliance conclusion.	Only consider after reviewed-core hardening with exact quotes and independent reviewer confirmation; no ObscureAI addition now.	needs_original_source_text
https://asan.gov.az	closed_noncase_source_surface	https://asan.gov.az/	ASAN Xidmət support chat iframe / online appeal channel	asan.gov.az		source_surface_only	AI register		Azerbaijan	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Official homepage/support-chat surface is only a service locator; no concrete AI edge-case record is exposed.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://asfono.gov	closed_noncase_source_surface	https://www.asfono.gov/	Home | The Legislature of American Samoa	asfono.gov	American Samoa Fono portal negative sandbox anchor	public source surface only	regulatory sandbox; negative evidence	unknown	American Samoa	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Legislature portal is only a negative/source-family anchor for sandbox tracing, not an AI edge-case record.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers	closed_noncase_source_surface	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	Enhanced regulatory sandbox (ERS)	asic.gov.au	ASIC Enhanced Regulatory Sandbox page	public source surface only	regulatory sandbox; fintech	unknown	Australia / ASIC	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	ASIC ERS page is regulatory-program guidance/context, not a concrete AI edge-case event.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox	closed_noncase_source_surface	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	Enhanced regulatory sandbox / Australian Securities and Investments Commission	asic.gov.au	ASIC Enhanced Regulatory Sandbox legacy URL	public source surface only	regulatory sandbox; fintech	unknown	Australia / ASIC	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Legacy ASIC URL redirects to ERS guidance/context, not a concrete AI edge-case event.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://ato.gov.au/about-ato/online-services/online-services-for-individuals-and-sole-traders/ato-virtual-assistant	closed_noncase_source_surface	https://www.ato.gov.au/about-ato/online-services/online-services-for-individuals-and-sole-traders/ato-virtual-assistant	Alex Virtual Assistant / Ask Alex	ato.gov.au		source_surface_only	AI register		Australia	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	ATO virtual-assistant page names Ask Alex; the row provides no specific erroneous decision, vulnerability, harm, or official finding.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://attorneygeneralchambers.com/laws-of-saint-lucia/public-procurement-act	closed_noncase_source_surface	https://attorneygeneralchambers.com/laws-of-saint-lucia/public-procurement-act	Public Procurement Act	attorneygeneralchambers.com	Noncase source surface: Public Procurement Act	official_source_surface_noncase	ai_procurement_context		Saint Lucia	Official surface describes AI/procurement guidance or legal procurement context, not a specific edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer procurement decision or compliance beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://au.int/en/node/44004	closed_noncase_source_surface	https://au.int/en/node/44004	au.int	au.int	Noncase source surface: au.int official page	official_source_surface_noncase	ai_policy_context		African Union	Official surface describes AI strategy, policy, or event context, not a specific edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer AI deployment, incident, or effectiveness beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://au.int/es/node/42078	closed_noncase_source_surface	https://au.int/es/node/42078	au.int	au.int	Noncase source surface: au.int official page	official_source_surface_noncase	ai_policy_context		African Union	Official surface describes AI strategy, policy, or event context, not a specific edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer AI deployment, incident, or effectiveness beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://avidml.org	closed_noncase_source_surface	https://avidml.org/	AI Vulnerability Database (AVID)	avidml.org	AVID database homepage source surface	public source surface only	AI vulnerability; database index	unknown	Global / AVID database	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	AVID homepage is a database/index surface; cluster lacks a specific vulnerability/failure record.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://aws.amazon.com/quick/features	closed_noncase_source_surface	https://aws.amazon.com/quick/features/	aws.amazon.com	aws.amazon.com	Amazon Quick features product page	public source surface only	AI assistant; product page	unknown	Global / AWS product page	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	AWS feature page describes a product; no concrete prompt-injection event or finding is identified.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://bahamas.com/pressroom/bahamas-ministry-of-tourism-investments--aviation-leaps-into-the-future-with-ai-powered-chat-feature-on-bahamascom	closed_noncase_source_surface	https://www.bahamas.com/pressroom/bahamas-ministry-of-tourism-investments--aviation-leaps-into-the-future-with-ai-powered-chat-feature-on-bahamascom	Bahamas.com AI-powered chat feature / Bahamas Ministry of Tourism assistant	bahamas.com		source_surface_only	AI register		Bahamas	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Tourism AI-chat press release/product surface is a deployment/source surface, not a concrete edge-case event or finding.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://bahamasgpt.ai	closed_noncase_source_surface	https://bahamasgpt.ai/	Bahamas Information GPTs	bahamasgpt.ai		source_surface_only	AI register		Bahamas	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Bahamas Information GPTs homepage is a provider/product surface; no bounded incident or finding is present.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://bancomoc.mz/pt/areas-de-actuacao/inclusao-financeira/sandbox-regulatorio-do-bm	closed_noncase_source_surface	https://www.bancomoc.mz/pt/areas-de-actuacao/inclusao-financeira/sandbox-regulatorio-do-bm/	Sandbox Regulatorio do BM	bancomoc.mz	Bank of Mozambique regulatory sandbox page	public source surface only	regulatory sandbox; fintech	unknown	Mozambique	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Bank sandbox page is program guidance/context, not a concrete AI edge-case event.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	closed_noncase_source_surface	https://www.bankofgreece.gr/en/main-tasks/supervision/regulatory-sandbox	Bank of Greece regulatory sandbox	bankofgreece.gr	Bank of Greece regulatory sandbox page	public source surface only	regulatory sandbox; fintech	unknown	Greece	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Official sandbox page is regulatory-program guidance/context, not an AI edge-case record.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://bb.org.bd/en/index.php/fintech/regulatory_sandbox	closed_noncase_source_surface	https://www.bb.org.bd/en/index.php/fintech/regulatory_sandbox	Regulatory sandbox page	bb.org.bd	Bangladesh Bank regulatory sandbox page	public source surface only	regulatory sandbox; fintech	unknown	Bangladesh	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	Bangladesh Bank sandbox URL is regulatory-program context, not a concrete AI edge-case record.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://bcb.gov.br/estabilidadefinanceira/sandbox	closed_noncase_source_surface	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	bcb.gov.br	bcb.gov.br	Noncase source surface: bcb.gov.br sandbox page	official_source_surface_noncase	regulatory_sandbox_context		Brazil	Official surface describes a sandbox or innovation-framework source family, not a specific AI edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer sandbox participation or outcome beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://bceao.int/fr/content/fintech-et-digitalisation-des-services-financiers-dans-luemoa	closed_noncase_source_surface	https://www.bceao.int/fr/content/fintech-et-digitalisation-des-services-financiers-dans-luemoa	FinTech et digitalisation des services financiers dans l'UEMOA	bceao.int	BCEAO fintech and digitalization page	public source surface only	regulatory sandbox; fintech	unknown	UEMOA / BCEAO	No case candidate extracted; source can only support source-surface/context accounting.	May cite as a source surface/context pointer only.	Do not infer incident, vulnerability, safety/legal/compliance finding, deployment proof, prevalence, guilt, or ranking.	BCEAO fintech/digitalization page is policy/program context, not a concrete AI edge-case finding.	Specific public record with concrete event/action/vulnerability/finding and bounded passage.	Reviewed-core acceptance after case hardening; no direct ObscureAI action from this surface.	Close as noncase source surface unless a specific original case record is later supplied.
https://bcn.cl/leychile/navegar?idNorma=1209272	closed_noncase_source_surface	https://www.bcn.cl/leychile/navegar?idNorma=1209272	Biblioteca del Congreso Nacional / Ministerio Secretaría General de la Presidencia	bcn.cl		source_surface_only	data_protection; automated_decision_rules	2024	Chile	Chile Ley 21.719 source surface for data-protection and automated-decision/profiling transparency rules.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://bcn.cl/leychile/navegar?idNorma=276363	closed_noncase_source_surface	https://www.bcn.cl/leychile/navegar?idNorma=276363	Ley 20.285 sobre acceso a la información pública / BCN	bcn.cl		source_surface_only	algorithm register		Chile	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Chile transparency law text is statutory/policy baseline; no specific algorithmic edge-case event or finding is present.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://belizejudiciary.org/wp-content/uploads/2025/11/Practice-Direction-No.-18-of-2025-Ethical-Use-of-Generative-Artificial-Intelligence-in-Court-Proceedings.pdf	closed_noncase_source_surface	https://www.belizejudiciary.org/wp-content/uploads/2025/11/Practice-Direction-No.-18-of-2025-Ethical-Use-of-Generative-Artificial-Intelligence-in-Court-Proceedings.pdf	Practice Direction No. 18 of 2025: Ethical Use of Generative Artificial Intelligence in Court Proceedings	belizejudiciary.org	Noncase source surface: Practice Direction No. 18 of 2025: Ethical Use of Generative Artificial Intelligence in Court Proceedings	official_source_surface_noncase	court_ai_context	2025-11 (URL path)	Belize	Official surface describes court/justice AI guidance or service context, not a specific edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer court adoption or legal defect beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://biot.gov.io/sitemap	closed_noncase_source_surface	https://www.biot.gov.io/sitemap/	biot.gov.io	biot.gov.io		source_surface_only	site_index; source_surface		British Indian Ocean Territory	BIOT sitemap is a website index/source locator, not an AI edge-case record.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://bizob.nl	closed_noncase_source_surface	https://www.bizob.nl/	bizob.nl	bizob.nl		source_surface_only	algorithm register		Netherlands	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Bizob homepage/source pointer is generic and does not expose a named reviewable AI edge-case surface.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://bk.admin.ch/dam/bk/de/dokumente/dti/themen/ki/EN/Project%20database%20march%202026.csv.download.csv/Project%20database%20march%202026.csv	closed_noncase_source_surface	https://www.bk.admin.ch/dam/bk/de/dokumente/dti/themen/ki/EN/Project%20database%20march%202026.csv.download.csv/Project%20database%20march%202026.csv	Project database March 2026	bk.admin.ch		source_surface_only	algorithm register		Switzerland	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Swiss project database is an inventory/register surface; inventory entries may become leads but this cluster is not a concrete edge-case record.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://bland.ai/docs	closed_noncase_source_surface	https://www.bland.ai/docs	bland.ai	bland.ai			voice AI; vendor docs		United States	Bland AI documentation is a vendor docs/product surface and does not itself establish a concrete public-sector/procurement/automated-decision edge-case event or finding.	Vendor documentation surface only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Docs may describe capabilities/APIs but no bounded incident, authority finding, or vulnerability record is identified.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://bland.ai/product	closed_noncase_source_surface	https://www.bland.ai/product	bland.ai	bland.ai		not_applicable	none; automated_decision_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Bland AI product page is a vendor/product surface; no concrete public edge-case event, finding, or official record is isolated in the cluster.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://bland.ai/product::Product	closed_noncase_source_surface	https://www.bland.ai/product::Product	bland.ai	bland.ai		not_applicable	none; automated_decision_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Bland AI product locator is a proxy/product sub-surface; it does not expose a standalone concrete edge-case record.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://blog.duolingo.com/duolingo-max	closed_noncase_source_surface	https://blog.duolingo.com/duolingo-max/	blog.duolingo.com	blog.duolingo.com		source_surface_only	AI register; automated decision		United States	Noncase source surface only; usable as a locator or context lead, not as a reviewed-core edge-case claim.	May state only that this source surface exists and was reviewed for extraction; no incident/finding/deployment-quality claim.	Do not infer legality, safety, compliance, deployment proof beyond the page, prevalence, ranking, guilt, harm, or official adverse finding.	Duolingo Max blog/product announcement describes an AI feature; no concrete edge-case finding, vulnerability, or official action is stated.	Identify a concrete event/action/vulnerability/finding/official record with bounded public evidence; otherwise keep closed.	Not ObscureAI material unless later tied to a concrete edge-case with public source text and a bounded claim.	closed; no reviewed-core promotion or ObscureAI addition
https://bnb.bt/digital-banking	closed_noncase_source_surface	https://bnb.bt/digital-banking/	bnb.bt	bnb.bt		source_surface_only	banking_product_docs; source_surface		Bhutan	Bhutan National Bank digital-banking product page describes banking services, not a bounded AI edge-case event.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://bnr.rw/financial-stability/fintech/regulatory-sandbox	closed_noncase_source_surface	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	Regulatory Sandbox	bnr.rw		source_surface_only	regulatory_sandbox; fintech		Rwanda	National Bank of Rwanda regulatory-sandbox page is a sectoral sandbox surface, not an AI case record.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://boe.es/eli/es/rd/2023/11/08/817	closed_noncase_source_surface	https://www.boe.es/eli/es/rd/2023/11/08/817	Real Decreto 817/2023 sandbox technical/post-market provisions	boe.es		source_surface_only	ai_regulatory_sandbox; law	2023-11-08	Spain	Spain Real Decreto 817/2023 establishes an AI regulatory sandbox/testing environment.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://bogota.gov.co/mi-ciudad/gobierno/acceder-servicios-distritales-en-bogota-con-el-asistente-chatico	closed_noncase_source_surface	https://bogota.gov.co/mi-ciudad/gobierno/acceder-servicios-distritales-en-bogota-con-el-asistente-chatico	bogota.gov.co	bogota.gov.co	Noncase source surface: bogota.gov.co official page	official_source_surface_noncase	court_ai_context		Colombia / Bogotá	Official surface describes court/justice AI guidance or service context, not a specific edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer court adoption or legal defect beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://boj.org.jm/core-functions/financial-system/payment-systems/sandbox	closed_noncase_source_surface	https://boj.org.jm/core-functions/financial-system/payment-systems/sandbox/	Sandbox	boj.org.jm		source_surface_only	regulatory_sandbox; payments		Jamaica	Bank of Jamaica sandbox page is a payments/fintech sandbox surface, not a concrete AI event.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
https://bopa.ad/bopa/034112/Pagines/GR20220916_13_05_03.aspx	closed_noncase_source_surface	https://www.bopa.ad/bopa/034112/Pagines/GR20220916_13_05_03.aspx	Decret 367/2022 reglament d’aplicació de la Llei 29/2021	bopa.ad		source_surface_only	data_protection; automated_decision_rules	2022-09-16	Andorra	Andorra Decret 367/2022 source surface contains data-protection/DPIA/automated-decision rule context.	Source-surface/context claim only; no incident, legal finding, safety finding, compliance finding, deployment proof, prevalence, or ranking claim.	Do not infer AI deployment, wrongdoing, harm, legality, compliance status, adoption, prevalence, or case significance from this source surface.	Reviewed input metadata and exact listed public locator where reachable; the surface is law, guidance, sandbox, specification, product, or index context rather than a concrete AI edge-case event/finding.	A concrete public event/action/vulnerability/finding/official record with exact source passage and bounded claim would be required.	Not eligible without reviewed-core hardening and acceptance as a concrete case candidate.	Keep closed as noncase source-surface accounting unless a later direct case-level public record is supplied.
