packet_id	source_lane	signal_id	queue_id	review_status	promotion_readiness	reviewed_core_posture	obscure_ai_posture	dedupe_status	source_cluster_key	cluster_size	source_url_or_locator	normalized_source_url	source_host	source_name	language_reviewed	review_priority	shards	queries	hardening_gate	hardening_priority	source_path	source_line	title_or_snippet	claim_ceiling	next_action	required_before_reviewed_core	required_before_obscure_ai	forbidden_overread
RCPP-00177	bulk_named_source_autoresolve	LIMEN-SIGNAL-AE3A64D31DD1B619		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/41276828	1	https://algoritmes.overheid.nl/en/algoritme/41276828	https://algoritmes.overheid.nl/en/algoritme/41276828	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	30	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00178	bulk_named_source_autoresolve	LIMEN-SIGNAL-BBFEC19ADE1351F5		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/48565152	1	https://algoritmes.overheid.nl/en/algoritme/48565152	https://algoritmes.overheid.nl/en/algoritme/48565152	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	12	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00179	bulk_named_source_autoresolve	LIMEN-SIGNAL-4FC83661B144A977		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/49428458	1	https://algoritmes.overheid.nl/en/algoritme/49428458	https://algoritmes.overheid.nl/en/algoritme/49428458	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	26	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00180	bulk_named_source_autoresolve	LIMEN-SIGNAL-9483CA3F48BA8598		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/54377963	1	https://algoritmes.overheid.nl/en/algoritme/54377963	https://algoritmes.overheid.nl/en/algoritme/54377963	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	18	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00181	bulk_named_source_autoresolve	LIMEN-SIGNAL-3DABCFF0F9A93BED		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/59347734	1	https://algoritmes.overheid.nl/en/algoritme/59347734	https://algoritmes.overheid.nl/en/algoritme/59347734	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	19	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00182	bulk_named_source_autoresolve	LIMEN-SIGNAL-21B1FEA16F01C28E		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/65162646	1	https://algoritmes.overheid.nl/en/algoritme/65162646	https://algoritmes.overheid.nl/en/algoritme/65162646	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	27	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00183	bulk_named_source_autoresolve	LIMEN-SIGNAL-498CB4D2215BE916		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/66827551	1	https://algoritmes.overheid.nl/en/algoritme/66827551	https://algoritmes.overheid.nl/en/algoritme/66827551	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	23	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00184	bulk_named_source_autoresolve	LIMEN-SIGNAL-5A2A2F7C413A00A3		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/68373955	1	https://algoritmes.overheid.nl/en/algoritme/68373955	https://algoritmes.overheid.nl/en/algoritme/68373955	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	17	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00185	bulk_named_source_autoresolve	LIMEN-SIGNAL-0AADC158C24EC6C7		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	7	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00186	bulk_named_source_autoresolve	LIMEN-SIGNAL-1BF4D69FB06C098E		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	5	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00187	bulk_named_source_autoresolve	LIMEN-SIGNAL-2D782F073FFC1970		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	4	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00188	bulk_named_source_autoresolve	LIMEN-SIGNAL-30360BEF54417088		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	9	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00189	bulk_named_source_autoresolve	LIMEN-SIGNAL-369AB6DD1FECE847		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	6	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00190	bulk_named_source_autoresolve	LIMEN-SIGNAL-80C13AB620BF6211		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	3	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00191	bulk_named_source_autoresolve	LIMEN-SIGNAL-86A71F036058DD57		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	10	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00192	bulk_named_source_autoresolve	LIMEN-SIGNAL-F6566C20CB7B8FC3		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	2	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00193	bulk_named_source_autoresolve	LIMEN-SIGNAL-FF8235DDF3A70E07		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/75116356	9	https://algoritmes.overheid.nl/en/algoritme/75116356	https://algoritmes.overheid.nl/en/algoritme/75116356	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	8	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00194	bulk_named_source_autoresolve	LIMEN-SIGNAL-87CDE91C9DBE0FF1		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/76823190	1	https://algoritmes.overheid.nl/en/algoritme/76823190	https://algoritmes.overheid.nl/en/algoritme/76823190	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	28	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00195	bulk_named_source_autoresolve	LIMEN-SIGNAL-3CF462C2FA85C383		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/82319377	1	https://algoritmes.overheid.nl/en/algoritme/82319377	https://algoritmes.overheid.nl/en/algoritme/82319377	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	20	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00196	bulk_named_source_autoresolve	LIMEN-SIGNAL-4C047978920A0FBD		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/83985427	1	https://algoritmes.overheid.nl/en/algoritme/83985427	https://algoritmes.overheid.nl/en/algoritme/83985427	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	11	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00197	bulk_named_source_autoresolve	LIMEN-SIGNAL-53EF42A27B4CD980		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/85844953	1	https://algoritmes.overheid.nl/en/algoritme/85844953	https://algoritmes.overheid.nl/en/algoritme/85844953	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	29	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00198	bulk_named_source_autoresolve	LIMEN-SIGNAL-0CDD1F22EA6AC66F		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/88456515	3	https://algoritmes.overheid.nl/en/algoritme/88456515	https://algoritmes.overheid.nl/en/algoritme/88456515	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	21	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00199	bulk_translation_parent_source_extraction	LIMEN-SIGNAL-C844886B1F990C26	BTPS-00036	source_url_extracted	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/88456515	3	https://algoritmes.overheid.nl/en/algoritme/88456515	https://algoritmes.overheid.nl/en/algoritme/88456515	algoritmes.overheid.nl	Algorithm Register of the Dutch government / Sounding language		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv	13	Accession-candidate row explicitly gives resolved official listing/detail URL.	parent-source/record-locator candidate only	Extract original Dutch record fields before coding.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00200	bulk_translation_source_review	LIMEN-SIGNAL-0BE2DAE175086278	BTR-00020	translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/88456515	3	https://algoritmes.overheid.nl/en/algoritme/88456515	https://algoritmes.overheid.nl/en/algoritme/88456515	algoritmes.overheid.nl	Sounding language	nl/en-auto	P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv	7	Official Dutch Algorithm Register accession row states this record is In use, but evidence is only register-surface metadata.	Register-row existence/deployment-status surface only; no legal, risk, or performance claim.	Use as parent-source candidate; verify original Dutch page before extracting substantive fields.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00201	bulk_named_source_autoresolve	LIMEN-SIGNAL-444CF2530393A186		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/93184465	1	https://algoritmes.overheid.nl/en/algoritme/93184465	https://algoritmes.overheid.nl/en/algoritme/93184465	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	15	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00202	bulk_named_source_autoresolve	LIMEN-SIGNAL-A02F84E824D15D52		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/94412765	1	https://algoritmes.overheid.nl/en/algoritme/94412765	https://algoritmes.overheid.nl/en/algoritme/94412765	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	25	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00203	bulk_named_source_autoresolve	LIMEN-SIGNAL-C2D4AC814A4FF2DB		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/95642143	1	https://algoritmes.overheid.nl/en/algoritme/95642143	https://algoritmes.overheid.nl/en/algoritme/95642143	algoritmes.overheid.nl	algoritmes.overheid.nl		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	24	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00204	bulk_named_source_autoresolve	LIMEN-SIGNAL-F09120048B48F9FF		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://algoritmes.overheid.nl/en/algoritme/gm0301/77424251/schulink-aidesk	2	https://algoritmes.overheid.nl/en/algoritme/gm0301/77424251/schulink-aidesk	https://algoritmes.overheid.nl/en/algoritme/gm0301/77424251/schulink-aidesk	algoritmes.overheid.nl	algoritmes.overheid.nl		P2_article_relevance_review	public-sector	AI register			/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/records.jsonl	64	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	source-surface existence only from local metadata/files	extract the named source surface from the aggregate	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
