checked_at_utc	source_table	row_no	field	host	url	status	final_url	content_type	sample_bytes	error	bounded_note
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	126	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=67076402-63a8-4cf6-adcf-b6e84c7cb243	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=61b81146-5c0b-4ca3-aa18-ff16f7dd3934	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/security/security-agentic-supply-chain-frontier-v0.1.tsv	3	primary_source_url	raw.githubusercontent.com	https://raw.githubusercontent.com/microsoft/playwright-mcp/main/README.md	200	https://raw.githubusercontent.com/microsoft/playwright-mcp/main/README.md	text/plain; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	108	url	www.tuomioistuimet.fi	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=teko%C3%A4ly%20valitus	200	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=teko%C3%A4ly%20valitus	application/json; charset=UTF-8	2		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	124	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=9bb05ab3-a6ff-4205-9853-9cad5f2bd7e2	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=34e72ee4-eb50-4334-9d5a-5840f7ee46cd	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/boost/limen-boost-002/oecd-list-mechanics-note.tsv	5	url	incidents-server.oecdai.org	https://incidents-server.oecdai.org/api/v1/incidents/get-countries	200	https://incidents-server.oecdai.org/api/v1/incidents/get-countries	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/boost/limen-boost-002/oecd-list-mechanics-note.tsv	6	url	incidents-server.oecdai.org	https://incidents-server.oecdai.org/api/v1/incidents/get-languages	200	https://incidents-server.oecdai.org/api/v1/incidents/get-languages	application/json	247		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	129	url	pcl.uscourts.gov	https://pcl.uscourts.gov/pcl/index.jsf	200	https://pcl.uscourts.gov/pcl/index.jsf	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/boost/limen-boost-002/oecd-list-mechanics-note.tsv	8	url	incidents-server.oecdai.org	https://incidents-server.oecdai.org/api/v1/incidents/get-property-values	200	https://incidents-server.oecdai.org/api/v1/incidents/get-property-values	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:47Z	results/boost/limen-boost-002/oecd-list-mechanics-note.tsv	4	url	incidents-server.oecdai.org	https://incidents-server.oecdai.org/api/v1/incidents/2026-06-05-f373	200	https://incidents-server.oecdai.org/api/v1/incidents/2026-06-05-f373	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	127	final_url	link.springer.com	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=fd96a577-528f-47c8-96ee-2eb7d1354276	200	https://link.springer.com/article/10.1007/s00134-024-07752-6?error=cookies_not_supported&code=fed63ed1-fdb4-4a29-8aa9-faefd5f87a27	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/boost/limen-boost-002/oecd-list-mechanics-note.tsv	7	url	incidents-server.oecdai.org	https://incidents-server.oecdai.org/api/v1/incidents/get-concepts	200	https://incidents-server.oecdai.org/api/v1/incidents/get-concepts	application/json	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	131	url	github.com	https://github.com/langflow-ai/langflow/issues/1973	200	https://github.com/langflow-ai/langflow/issues/1973	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/security/security-agentic-supply-chain-frontier-v0.1.tsv	4	primary_source_url	docs.stripe.com	https://docs.stripe.com/mcp	200	https://docs.stripe.com/mcp	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	133	url	oikeusministerio.fi	https://oikeusministerio.fi/-/tekoalyn-kayttoa-viranomaisasioissa-selvitetaan	200	https://oikeusministerio.fi/-/tekoalyn-kayttoa-viranomaisasioissa-selvitetaan	text/html;charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	132	url	oecd.ai	https://oecd.ai/en/incidents	200	https://oecd.ai/en/incidents	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:48Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	134	url	docs.fcc.gov	https://docs.fcc.gov/public/attachments/DOC-404951A1.txt	200	https://docs.fcc.gov/public/attachments/DOC-404951A1.txt	text/plain; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/security/security-agentic-supply-chain-frontier-v0.1.tsv	4	secondary_source_url	docs.stripe.com	https://docs.stripe.com/agents	200	https://docs.stripe.com/agents	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	135	url	docs.fcc.gov	https://docs.fcc.gov/public/attachments/FCC-24-17A1.txt	200	https://docs.fcc.gov/public/attachments/FCC-24-17A1.txt	text/plain; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	137	url	docs.fcc.gov	https://docs.fcc.gov/public/attachments/DA-24-790A1.txt	200	https://docs.fcc.gov/public/attachments/DA-24-790A1.txt	text/plain; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/security/security-agentic-supply-chain-frontier-v0.1.tsv	2	secondary_source_url	docs.github.com	https://docs.github.com/en/copilot/concepts/coding-agent/coding-agent	200	https://docs.github.com/en/copilot/concepts/agents/cloud-agent/about-cloud-agent	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	136	url	docs.fcc.gov	https://docs.fcc.gov/public/attachments/FCC-24-60A1.txt	200	https://docs.fcc.gov/public/attachments/FCC-24-60A1.txt	text/plain; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:49Z	results/security/security-agentic-supply-chain-frontier-v0.1.tsv	2	primary_source_url	docs.github.com	https://docs.github.com/en/copilot/how-tos/agents/copilot-coding-agent/customizing-or-disabling-the-firewall-for-copilot-coding-agent	200	https://docs.github.com/en/copilot/how-tos/copilot-on-github/customize-copilot/customize-cloud-agent/customize-the-agent-firewall	text/html; charset=utf-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:51Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	139	url	www.tuomioistuimet.fi	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=It%C3%A4-Suomen%20hallinto-oikeus	200	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=It%C3%A4-Suomen%20hallinto-oikeus	application/json; charset=UTF-8	2		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:51Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	138	url	ai.hel.fi	https://ai.hel.fi/en/parking-chatbot/	200	https://ai.hel.fi/en/parking-chatbot/	text/html; charset=UTF-8	2048		single small public status/sample check; no bypass, no legal or factual conclusion
2026-06-07T11:15:54Z	results/dashboard-paper/public-url-retrieval-audit-v0.1.tsv	120	url	www.tuomioistuimet.fi	https://www.tuomioistuimet.fi/wp-json/wp/v2/search?search=teko%C3%A4ly				0	TimeoutError: The read operation timed out	single small public status/sample check; no bypass, no legal or factual conclusion
